,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
sample_1247,20.994,49.43600000000001,2739.5,25.62,48.816,3176.1,22.494,70.709,413.26,365.63,93.866,77.384,34.853,8.4562,25.368000000000002,6.539,17.515,1.6473,36.841,13.474,22.156999999999996,1.1991,16.987000000000002
sample_1248,20.994,51.598,2744.0,25.636,49.528,3181.7,23.419,70.655,415.38,366.19,93.9,77.117,34.853,8.4562,25.368000000000002,6.539,17.515,1.6473,36.841,13.474,22.156999999999996,1.1991,16.987000000000002
sample_1249,20.994,49.101000000000006,2753.3,24.427,49.99100000000001,3188.8,23.291999999999998,70.56,414.43,366.7,93.8,77.382,34.922,8.392000000000001,25.879,6.6897,17.160999999999998,1.6548,36.768,13.542,22.895,1.125,16.602999999999998
sample_1250,20.994,49.701,2759.2,25.689,49.533,3193.5,22.704,70.551,416.45,366.59,93.773,77.009,34.922,8.392000000000001,25.879,6.6897,17.160999999999998,1.6548,36.768,13.542,22.895,1.125,16.602999999999998
sample_1251,20.994,49.64,2764.3,24.500999999999998,50.016000000000005,3198.5,22.752,70.488,416.14,366.69,93.83200000000001,77.082,35.103,8.3855,25.913,6.7552,17.017,1.6155,36.965,13.222999999999999,23.263,1.0422,15.982999999999999
sample_1252,20.994,49.863,2770.5,25.905,48.883,3202.8,23.38,70.391,416.77,366.6,93.94200000000001,76.911,35.103,8.3855,25.913,6.7552,17.017,1.6155,36.965,13.222999999999999,23.263,1.0422,15.982999999999999
sample_1253,20.994,51.298,2776.0,23.910999999999998,49.353,3208.4,22.458000000000002,70.31,417.04,366.77,93.946,76.928,34.851,8.3622,26.976999999999997,6.7039,16.726,1.6105,37.004,13.355,23.842,1.1457,15.864
sample_1254,20.994,50.257,2786.4,23.61,50.702,3215.2,23.125,70.266,416.32,366.42,93.97399999999999,77.28,34.851,8.3622,26.976999999999997,6.7039,16.726,1.6105,37.004,13.355,23.842,1.1457,15.864
sample_1255,20.994,50.581,2789.5,24.162,48.755,3221.5,22.307,70.277,419.06,366.58,93.889,76.51100000000001,34.88,8.4606,26.590999999999998,6.7605,17.023,1.5848,37.126,13.300999999999998,24.494,1.1683,16.293
sample_1256,20.994,47.461999999999996,2795.2,24.326999999999998,49.718999999999994,3225.0,22.534000000000002,70.14399999999999,415.44,366.16,93.991,77.085,34.88,8.4606,26.590999999999998,6.7605,17.023,1.5848,37.126,13.300999999999998,24.494,1.1683,16.293
sample_1257,20.994,49.812,2800.9,24.355999999999998,49.875,3229.6,22.631,70.064,414.77,365.34,93.98700000000001,76.665,34.784,8.464,27.623,6.5931,17.003,1.6108,37.067,13.372,24.933000000000003,0.96721,15.398
sample_1258,20.994,48.541000000000004,2801.6,23.32,48.87,3233.0,22.916999999999998,69.985,415.27,365.97,94.20299999999999,76.26,34.784,8.464,27.623,6.5931,17.003,1.6108,37.067,13.372,24.933000000000003,0.96721,15.398
sample_1259,20.994,48.836999999999996,2807.3,23.895,47.308,3235.9,23.024,69.837,412.56,365.04,93.86,76.818,34.699,8.4332,27.344,6.6083,16.613,1.604,36.836999999999996,13.172,25.326999999999998,1.0581,15.238
sample_1260,20.994,49.006,2809.8,25.348000000000003,51.516000000000005,3239.8,22.809,69.789,412.46,364.16,94.103,76.094,34.699,8.4332,27.344,6.6083,16.613,1.604,36.836999999999996,13.172,25.326999999999998,1.0581,15.238
sample_1261,18.865,49.541000000000004,2812.2,25.767,48.045,3242.8,22.779,69.706,411.24,363.81,93.936,76.21,34.346,8.543,27.476999999999997,6.6075,16.72,1.5917,36.545,13.263,25.563000000000002,1.112,15.793
sample_1262,18.865,50.623000000000005,2813.2,23.526,47.968,3243.5,22.843000000000004,69.577,409.16,363.4,93.954,76.15899999999999,34.346,8.543,27.476999999999997,6.6075,16.72,1.5917,36.545,13.263,25.563000000000002,1.112,15.793
sample_1263,18.865,50.293,2814.1,23.088,49.907,3245.9,23.141,69.491,405.54,363.09,94.059,76.29,34.062,8.3154,28.156999999999996,6.6384,16.488,1.6223,36.376,13.140999999999998,26.057,1.0204,15.648
sample_1264,18.865,49.21,2814.2,24.22,50.43,3246.2,22.131,69.415,403.68,362.19,94.14299999999999,76.383,34.062,8.3154,28.156999999999996,6.6384,16.488,1.6223,36.376,13.140999999999998,26.057,1.0204,15.648
sample_1265,18.865,49.721000000000004,2815.5,23.269000000000002,50.433,3248.2,23.39,69.34100000000001,401.94,361.32,94.044,75.941,34.05,8.2588,27.868000000000002,6.7586,16.768,1.6036,35.843,13.319,26.346,1.0155,15.832
sample_1266,18.865,51.037,2812.1,25.934,50.73,3245.9,21.323,69.267,397.78,360.62,94.197,75.581,34.05,8.2588,27.868000000000002,6.7586,16.768,1.6036,35.843,13.319,26.346,1.0155,15.832
sample_1267,18.865,48.961000000000006,2809.3,22.058000000000003,47.61600000000001,3243.3,22.186999999999998,69.12899999999999,397.74,359.53,94.376,76.221,33.705,8.4216,28.531,6.8503,17.101,1.5538,35.041,13.207,26.656,0.95611,15.517999999999999
sample_1268,18.865,51.123000000000005,2807.9,24.495,48.198,3243.2,22.666999999999998,69.03399999999999,391.8,358.43,94.353,75.61,33.705,8.4216,28.531,6.8503,17.101,1.5538,35.041,13.207,26.656,0.95611,15.517999999999999
sample_1269,18.865,52.068000000000005,2804.6,24.614,50.54,3240.8,21.627,68.95,390.96,357.26,94.514,75.732,33.559,8.4174,28.42,6.6509,16.791,1.5592,35.222,13.324000000000002,26.925,1.1046,15.751
sample_1270,18.865,51.836000000000006,2801.3,24.846,50.765,3239.4,23.684,68.865,389.88,356.87,94.71600000000001,75.355,33.559,8.4174,28.42,6.6509,16.791,1.5592,35.222,13.324000000000002,26.925,1.1046,15.751
sample_1271,18.865,51.023999999999994,2797.7,25.404,51.475,3237.5,23.252,68.791,386.57,356.09,94.523,75.097,33.14,8.4767,27.802,6.7393,17.249000000000002,1.6272,35.163000000000004,13.322000000000001,26.56,1.0878,16.131
sample_1272,18.865,50.466,2792.3,24.773000000000003,51.50899999999999,3233.7,22.340999999999998,68.675,380.84,354.46,94.72200000000001,75.39699999999999,33.14,8.4767,27.802,6.7393,17.249000000000002,1.6272,35.163000000000004,13.322000000000001,26.56,1.0878,16.131
sample_1273,18.865,50.581,2787.2,25.698,49.391000000000005,3230.6,22.38,68.564,378.65,353.33,94.725,75.149,32.996,8.5354,27.883000000000003,6.7908,17.405,1.6093,34.574,13.247,26.738000000000003,1.0635,16.465999999999998
sample_1274,18.865,49.455,2783.4,24.63,48.934,3228.2,23.648000000000003,68.456,377.09,351.56,94.74799999999999,75.48,32.996,8.5354,27.883000000000003,6.7908,17.405,1.6093,34.574,13.247,26.738000000000003,1.0635,16.465999999999998
sample_1275,18.865,50.231,2780.2,26.18,49.681999999999995,3224.1,22.059,68.435,371.27,350.28,94.822,75.244,32.661,8.7081,28.159000000000002,7.0433,17.652,1.6557,34.028,13.267000000000001,27.261999999999997,1.0419,16.674
sample_1276,19.745,50.208999999999996,2770.7,27.314,49.761,3218.7,22.686999999999998,68.415,371.75,349.41,95.051,75.062,32.661,8.7081,28.159000000000002,7.0433,17.652,1.6557,34.028,13.267000000000001,27.261999999999997,1.0419,16.674
sample_1277,19.745,50.02,2766.5,25.826,48.352,3216.7,22.143,68.425,367.31,347.8,95.09299999999999,75.171,32.257,8.5415,28.283,7.0235,17.715999999999998,1.6512,33.074,13.584000000000001,26.78,1.1236,17.151
sample_1278,19.745,47.83,2758.5,23.456,50.714,3212.3,22.665,68.407,366.42,346.25,95.316,74.998,32.257,8.5415,28.283,7.0235,17.715999999999998,1.6512,33.074,13.584000000000001,26.78,1.1236,17.151
sample_1279,19.745,47.604,2753.4,23.32,50.43899999999999,3208.0,22.006999999999998,68.283,363.85,345.11,95.39399999999999,75.187,31.723000000000003,8.7832,28.039,6.8823,18.134,1.5913,33.152,13.309000000000001,26.877,1.1101,17.959
sample_1280,19.745,49.668,2748.1,25.412,51.641999999999996,3205.5,23.386999999999997,68.233,361.58,343.54,95.501,75.212,31.723000000000003,8.7832,28.039,6.8823,18.134,1.5913,33.152,13.309000000000001,26.877,1.1101,17.959
sample_1281,19.745,50.663000000000004,2746.7,24.085,48.768,3204.9,22.171999999999997,68.27600000000001,362.12,342.34,95.40299999999999,75.262,31.517,8.8124,28.113000000000003,6.8609,18.848,1.6246,32.745,13.507,26.471,1.2726,17.664
sample_1282,19.745,50.33,2738.4,24.156,49.256,3202.9,22.016,68.312,360.42,340.69,95.427,75.06,31.517,8.8124,28.113000000000003,6.8609,18.848,1.6246,32.745,13.507,26.471,1.2726,17.664
sample_1283,19.745,51.708,2730.7,26.357,50.923,3196.4,22.34,68.301,359.1,339.58,95.419,74.91199999999999,31.109,8.6766,27.878,6.7356,19.118,1.6618,32.264,13.655,26.49,1.2008,18.534000000000002
sample_1284,19.745,49.238,2726.2,23.769000000000002,51.747,3192.8,22.342,68.291,357.82,338.28,95.524,75.14399999999999,31.109,8.6766,27.878,6.7356,19.118,1.6618,32.264,13.655,26.49,1.2008,18.534000000000002
sample_1285,19.745,50.431999999999995,2718.1,27.084,48.144,3188.7,22.76,68.30199999999999,357.58,336.58,95.539,74.676,31.576,8.9225,27.308000000000003,6.8462,19.643,1.629,31.759,13.425999999999998,26.404,1.123,19.037
sample_1286,19.745,50.635,2712.4,24.612,51.856,3183.9,22.51,68.292,360.11,335.8,95.477,75.158,31.576,8.9225,27.308000000000003,6.8462,19.643,1.629,31.759,13.425999999999998,26.404,1.123,19.037
sample_1287,19.745,49.975,2707.3,24.945,49.541000000000004,3180.3,22.962,68.367,357.38,333.91,95.537,75.418,30.517,9.015,27.318,6.9587,19.839000000000002,1.6795,31.329,13.770999999999999,26.025,1.0735,19.893
sample_1288,19.745,48.233999999999995,2702.3,24.761999999999997,48.526,3175.9,22.462,68.556,357.57,332.56,95.618,75.10600000000001,30.517,9.015,27.318,6.9587,19.839000000000002,1.6795,31.329,13.770999999999999,26.025,1.0735,19.893
sample_1289,19.745,50.577,2692.8,25.799,49.667,3171.7,22.985,68.688,358.2,330.55,95.66,74.833,30.854,8.9935,26.996,7.2125,19.982,1.6421,31.019000000000002,13.759,25.238000000000003,1.4014,20.166
sample_1290,19.745,49.486000000000004,2687.6,26.311,48.551,3167.0,23.127,68.685,359.36,329.89,95.76299999999999,75.05199999999999,30.854,8.9935,26.996,7.2125,19.982,1.6421,31.019000000000002,13.759,25.238000000000003,1.4014,20.166
sample_1291,21.511999999999997,52.4,2681.9,24.685,49.082,3163.9,22.175,68.771,362.96,328.61,95.902,75.312,30.441999999999997,8.7945,26.153000000000002,7.2013,20.648000000000003,1.6581,30.89,13.935,24.98,1.1996,20.079
sample_1292,21.511999999999997,51.25,2678.5,27.605999999999998,49.965,3160.3,22.951999999999998,68.888,363.75,328.06,95.96799999999999,75.421,30.441999999999997,8.7945,26.153000000000002,7.2013,20.648000000000003,1.6581,30.89,13.935,24.98,1.1996,20.079
sample_1293,21.511999999999997,52.095,2673.9,26.069000000000003,48.321999999999996,3157.2,22.595,69.044,367.57,326.97,95.85799999999999,75.321,30.346,9.0497,26.659000000000002,7.3209,20.213,1.6791,30.505,14.072000000000001,24.808000000000003,1.4964,21.038
sample_1294,21.511999999999997,52.214,2665.6,24.23,51.386,3151.6,23.494,69.18,367.77,325.53,95.822,75.373,30.346,9.0497,26.659000000000002,7.3209,20.213,1.6791,30.505,14.072000000000001,24.808000000000003,1.4964,21.038
sample_1295,21.511999999999997,50.681999999999995,2659.7,25.823,50.71,3147.0,23.264,69.274,368.66,325.35,95.852,75.13600000000001,30.377,9.06,26.24,6.9669,21.108,1.7077,30.483,13.972999999999999,24.275,1.4384,21.12
sample_1296,21.511999999999997,51.18,2654.5,26.388,49.78,3143.1,22.996,69.436,378.35,324.54,95.736,75.441,30.377,9.06,26.24,6.9669,21.108,1.7077,30.483,13.972999999999999,24.275,1.4384,21.12
sample_1297,21.511999999999997,52.162,2646.1,28.14,48.718999999999994,3138.1,22.781999999999996,69.641,382.53,323.58,95.633,75.736,30.284000000000002,9.0419,25.787,7.0991,21.121,1.6740000000000002,30.288,13.921,23.926,1.3095,21.461
sample_1298,21.511999999999997,50.065,2638.9,24.594,51.123999999999995,3130.9,22.0,69.891,384.06,323.04,95.37299999999999,75.248,30.284000000000002,9.0419,25.787,7.0991,21.121,1.6740000000000002,30.288,13.921,23.926,1.3095,21.461
sample_1299,21.511999999999997,51.173,2629.1,23.816,49.42100000000001,3121.7,21.999000000000002,70.125,388.19,322.27,95.309,75.45100000000001,30.53,9.1138,25.921999999999997,6.8222,20.845,1.7154,30.65,14.110999999999999,23.541999999999998,1.4124,21.296
sample_1300,21.511999999999997,50.251999999999995,2619.8,24.043000000000003,48.902,3112.8,22.944000000000003,70.365,393.54,321.44,95.126,75.697,30.53,9.1138,25.921999999999997,6.8222,20.845,1.7154,30.65,14.110999999999999,23.541999999999998,1.4124,21.296
sample_1301,21.511999999999997,50.483000000000004,2607.8,26.879,50.908,3103.2,24.149,70.71300000000001,399.5,320.22,95.07600000000001,75.054,30.619,9.1816,25.590999999999998,6.8982,21.23,1.7495,30.369,14.037,23.697,1.3514,21.583000000000002
sample_1302,21.511999999999997,51.495,2596.0,25.013,50.986999999999995,3090.7,23.57,70.959,403.55,320.29,94.95299999999999,75.316,30.619,9.1816,25.590999999999998,6.8982,21.23,1.7495,30.369,14.037,23.697,1.3514,21.583000000000002
sample_1303,21.511999999999997,51.323,2584.1,26.261999999999997,48.976000000000006,3079.3,23.112,71.244,405.27,318.77,94.76799999999999,75.429,30.368000000000002,9.1698,25.308000000000003,6.9415,20.789,1.7372,30.31,14.417,23.055999999999997,1.5566,21.537
sample_1304,21.511999999999997,49.74,2576.3,26.444000000000003,50.61600000000001,3069.7,22.728,71.482,403.85,319.54,94.822,76.068,30.368000000000002,9.1698,25.308000000000003,6.9415,20.789,1.7372,30.31,14.417,23.055999999999997,1.5566,21.537
sample_1305,21.511999999999997,50.233000000000004,2560.9,25.834,49.473,3060.6,23.715,71.715,398.79,316.8,94.54,75.734,30.273000000000003,9.4534,25.334,7.1413,21.195999999999998,1.7176,30.682,14.607999999999999,22.335,1.7471,21.565
sample_1306,19.027,51.328,2551.4,27.419,50.152,3048.3,23.255,71.865,397.27,317.68,94.83,75.831,30.273000000000003,9.4534,25.334,7.1413,21.195999999999998,1.7176,30.682,14.607999999999999,22.335,1.7471,21.565
sample_1307,19.027,50.46,2541.5,24.833000000000002,50.47,3036.8,22.771,71.987,396.52,317.47,94.661,76.179,30.865,9.2613,24.615,7.1239,20.788,1.7794,30.451999999999998,14.470999999999998,22.545,1.6828,21.344
sample_1308,19.027,49.43899999999999,2531.8,26.791,51.32899999999999,3026.7,22.49,72.139,393.31,317.65,94.796,76.34100000000001,30.865,9.2613,24.615,7.1239,20.788,1.7794,30.451999999999998,14.470999999999998,22.545,1.6828,21.344
sample_1309,19.027,50.629,2522.1,26.193,50.348,3018.0,23.093000000000004,72.265,392.28,317.5,94.6,76.455,31.058000000000003,9.4943,24.594,7.1107,20.807,1.8076,30.809,14.557,21.42,1.6855,21.199
sample_1310,19.027,51.903,2514.6,26.244,49.394,3009.6,22.465,72.37899999999999,391.8,317.24,94.677,76.512,31.058000000000003,9.4943,24.594,7.1107,20.807,1.8076,30.809,14.557,21.42,1.6855,21.199
sample_1311,19.027,51.09,2506.0,25.88,50.496,3000.5,23.069000000000003,72.462,390.06,317.58,94.65299999999999,76.804,31.112,9.634,24.403000000000002,6.9786,20.439,1.8316,31.365,14.921,21.236,1.6158,21.385
sample_1312,19.027,50.096000000000004,2500.3,25.636999999999997,50.611999999999995,2994.2,22.756999999999998,72.62100000000001,388.54,318.35,94.652,76.96,31.112,9.634,24.403000000000002,6.9786,20.439,1.8316,31.365,14.921,21.236,1.6158,21.385
sample_1313,19.027,49.946999999999996,2492.7,26.008000000000003,49.498000000000005,2986.8,23.871,72.765,386.96,318.42,94.52600000000001,76.827,31.676,9.4214,24.593000000000004,7.1715,20.066,1.806,31.459,15.029000000000002,20.61,1.7416,20.675
sample_1314,19.027,49.897,2485.7,27.814,50.196999999999996,2978.9,23.259,72.85300000000001,384.76,318.63,94.569,77.211,31.676,9.4214,24.593000000000004,7.1715,20.066,1.806,31.459,15.029000000000002,20.61,1.7416,20.675
sample_1315,19.027,47.918,2480.9,26.721999999999998,48.211000000000006,2972.0,23.535,72.92399999999999,382.95,320.21,94.274,77.492,31.326999999999998,9.6058,24.287,7.1957,20.205,1.8281,31.74,14.844000000000001,20.178,1.6684,20.932
sample_1316,19.027,49.742,2479.7,24.961,51.655,2968.3,23.807,73.017,380.82,321.34,94.711,77.738,31.326999999999998,9.6058,24.287,7.1957,20.205,1.8281,31.74,14.844000000000001,20.178,1.6684,20.932
sample_1317,19.027,50.778999999999996,2478.9,25.864,48.353,2967.1,21.678,73.172,378.16,322.52,94.387,77.843,32.361999999999995,9.7759,23.653000000000002,7.0507,19.392,1.8413,32.335,14.954,20.31,1.8484,20.78
sample_1318,19.027,52.748000000000005,2479.1,27.88,49.102,2965.6,23.115,73.199,378.17,324.27,94.55799999999999,77.862,32.361999999999995,9.7759,23.653000000000002,7.0507,19.392,1.8413,32.335,14.954,20.31,1.8484,20.78
sample_1319,19.027,50.784,2479.9,27.276999999999997,50.839,2963.8,23.37,73.235,380.86,326.63,94.421,78.34100000000001,31.881999999999998,9.6036,24.186,7.0360000000000005,19.018,1.8578,32.148,14.985,20.516,1.874,20.038
sample_1320,19.027,48.413000000000004,2483.7,24.271,49.473,2967.1,23.724,73.344,378.53,327.69,94.462,78.456,31.881999999999998,9.6036,24.186,7.0360000000000005,19.018,1.8578,32.148,14.985,20.516,1.874,20.038
sample_1321,18.131,51.047,2487.3,23.901,50.131,2969.1,23.179000000000002,73.398,375.48,329.75,94.28399999999999,78.6,32.584,9.6755,23.79,6.9758,18.93,1.8772,33.486,14.998,19.956,1.6598,19.419
sample_1322,18.131,51.393,2491.9,24.336,51.786,2972.5,22.995,73.407,374.91,332.41,94.441,78.411,32.584,9.6755,23.79,6.9758,18.93,1.8772,33.486,14.998,19.956,1.6598,19.419
sample_1323,18.131,50.623000000000005,2496.0,25.848000000000003,51.118,2974.7,23.688000000000002,73.361,376.4,334.88,94.353,78.539,32.699,9.45,24.374000000000002,6.9608,18.646,1.8589,33.492,14.905,20.544,1.6359,18.904
sample_1324,18.131,49.928999999999995,2503.6,25.929000000000002,49.96,2980.5,23.258000000000003,73.296,378.44,336.56,94.414,78.69800000000001,32.699,9.45,24.374000000000002,6.9608,18.646,1.8589,33.492,14.905,20.544,1.6359,18.904
sample_1325,18.131,49.893,2512.9,26.044,50.152,2986.7,23.324,73.245,376.45,339.8,94.375,78.49,33.211,9.6569,24.263,6.9932,18.412,1.8648,34.178000000000004,14.774000000000001,20.774,1.7136,18.413
sample_1326,18.131,50.821000000000005,2524.1,24.471999999999998,51.067,2995.3,23.767,73.14399999999999,376.69,342.47,94.395,79.08800000000001,33.211,9.6569,24.263,6.9932,18.412,1.8648,34.178000000000004,14.774000000000001,20.774,1.7136,18.413
sample_1327,18.131,51.254,2538.9,24.844,50.121,3005.3,23.572,73.102,381.22,345.63,94.417,79.52,33.171,9.3252,24.769000000000002,6.7825,18.233,1.8259,34.601,14.845,20.916999999999998,1.6065,17.989
sample_1328,18.131,49.631,2551.6,24.464000000000002,50.721000000000004,3017.5,22.712,73.095,380.03,347.41,94.295,79.001,33.171,9.3252,24.769000000000002,6.7825,18.233,1.8259,34.601,14.845,20.916999999999998,1.6065,17.989
sample_1329,18.131,49.266000000000005,2563.9,26.67,50.13399999999999,3027.9,24.221999999999998,72.999,381.23,350.2,94.444,78.942,33.159,9.3489,25.142,6.711,17.352,1.8072,34.618,14.634,21.037,1.3678,17.359
sample_1330,18.131,49.333,2578.5,27.048000000000002,49.251999999999995,3039.0,23.388,72.814,383.17,352.68,94.124,79.33,33.159,9.3489,25.142,6.711,17.352,1.8072,34.618,14.634,21.037,1.3678,17.359
sample_1331,18.131,49.748000000000005,2599.5,26.826,50.275,3057.4,23.513,72.71,380.05,354.44,94.266,79.857,33.891999999999996,9.2153,25.247,6.8902,17.602,1.7872,34.615,14.425,21.94,1.2235,16.69
sample_1332,18.131,50.43600000000001,2618.4,25.42,49.386,3074.0,23.678,72.648,379.28,356.24,93.759,79.77199999999999,33.891999999999996,9.2153,25.247,6.8902,17.602,1.7872,34.615,14.425,21.94,1.2235,16.69
sample_1333,18.131,49.091,2631.3,24.171,49.403999999999996,3085.6,23.866999999999997,72.52199999999999,378.0,358.57,94.277,79.039,34.051,9.059,25.895,6.6586,17.238,1.8047,35.464,14.184000000000001,22.680999999999997,1.3589,16.515
sample_1334,18.131,51.442,2644.7,24.366999999999997,47.016999999999996,3096.0,23.717,72.251,378.68,360.12,94.069,78.895,34.051,9.059,25.895,6.6586,17.238,1.8047,35.464,14.184000000000001,22.680999999999997,1.3589,16.515
sample_1335,18.131,51.793,2660.8,25.767,49.86,3110.2,23.006,71.925,380.16,361.91,94.346,78.669,33.965,9.026,25.39,6.6535,16.618,1.7438,35.574,14.18,22.377,1.2409999999999999,15.975999999999999
sample_1336,17.039,49.188,2681.3,23.230999999999998,49.345,3124.8,23.188000000000002,71.616,378.83,363.14,93.875,79.085,33.965,9.026,25.39,6.6535,16.618,1.7438,35.574,14.18,22.377,1.2409999999999999,15.975999999999999
