,SMILES
sample_4059,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3N1CC2(CC1C(=O)C1=CC3(C)CCC1C3(C)C)SCCS2
sample_4060,Cc1ccc2c(c1)OC(C)(CC(OC(=O)C1CC(=O)c3ccccc31)C(=O)O)CC2(C)C
sample_4061,CCCCCCCCC(=O)N1C(=O)CCC1Nc1nc2ccc(Br)cc2s1
sample_4062,O=C(OC(CCc1ccncc1)C(=O)O)C1=C2c3ncccc3ON2C(Cl)C(Cl)C1Cl
sample_4063,Nc1c(Br)cc(Br)cc1CNC(CCC(=O)Nc1ccccc1O)C(=O)O
sample_4064,CC12CCC(C(C3Cc4ccccc4N3C3CCCCN3)C1=O)C2(C)C
sample_4065,Cc1nc2c(cc1NC(CCC(=O)n1cnc3c(N)ncnc31)C(C(=O)O)C(Cl)Cl)c(=O)oc1ccccc12
sample_4066,Cc1cc(C(C(=O)O)C(CC(C(C(=O)O)C(=O)O)C(C)(C)C=O)NNc2ccc(O)cc2)n2nc(N)c(N=Nc3c(Cl)cc(Cl)cc3Cl)c2n1
sample_4067,CC(NC1CCC2(C)C3=CCC4C(C)C(O)CCC4(C)C3=CCC12C)C(=O)Nc1ccc(N)cc1
sample_4068,CC(C)(C)CC(=O)C(=O)CCC(Nc1ccccc1NN=C(C(N)=O)c1nc2ccccc2s1)C(=O)O
sample_4069,Cn1c(=O)c2c(ncn2CC(=O)C(CCCCN)C(=O)C(=NNc2ccccc2)C(=O)C(F)(F)F)n(C)c1=O
sample_4070,CC1(C)C(=O)NC1NC(CN1c2ccccc2Sc2ccc(C#N)cc21)C(NCC1=NC=NC1)C(=O)O
sample_4071,Cc1nc(C(=O)CCC(C(=O)O)c2ccc(C=NO)o2)sc1N=Nc1ccc(Cl)cc1
sample_4072,Cc1cc(=O)oc(C)c1C1CCCN1Oc1ccc(Cl)cc1
sample_4073,CCCCCCCC(=O)C(C)CC1CCC=CC12OC(=O)C(OC)=C2OC
sample_4074,CCC1NCCc2cc(O)c(C(Cn3c(=O)c4c(c5ccccc53)NC(=N)NN=C4C)C(=O)O)cc21
sample_4075,CC1CCCC(NNC(=S)C(=NNC(=N)N)c2ccccc2)C(=O)N1C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12
sample_4076,Cc1ccc(NN=C(C(=O)CC(NCCl)C(OC2Cc3ccccc32)C(=O)O)C(=O)C(F)(F)F)c(C)c1
sample_4077,CC(O)CC(=O)C1CCC(=O)N1OC1CCC2(C)C(=CCC3C2CCC2(C)C3CCC2(O)C#Cc2ccccc2)C1
sample_4078,CC12CCC(C(=CN(OC3CC(=O)N4CCCC(NCCCBr)N4C3=O)c3ccccc3)C1=O)C2(C)C
sample_4079,CN(C)C(=S)OC1CC(C2CCCCC2)CN1OC1OC(C(N)=O)=CCC1Br
sample_4080,CCCCOC(CCCNc1ccc2c(c1)NC(C)CC2)C(=O)O
sample_4081,C[Si](C)(C)c1c(C2CC(c3ccc(Br)c4c3C(=O)C4)N(C3(C4=CCCCC4)CCCCC3)C2)oc2c(c3c(c4ccccc42)OC2CC(=O)OC32)c1=O
sample_4082,Nc1ccccc1C1CC(Nc2ccccc2NNc2ccccc2)CN1N1C(=O)c2ccccc2C1=O
sample_4083,CC1CCCC(NC2CC(c3ccc4ccccc4c3)=NN2c2ccccc2)C(=O)N1C1C2=C(OC(=O)C1(C)C)C1(C)CCC3C(CC=C4CC(O)CCC43C)C1C2
sample_4084,CC(C)C1=Nn2c(NC(CC3CC(=O)c4c(O)cc(O)cc4O3)C(=O)O)nnc2SC1
sample_4085,Cc1cc(C2CCCN3C(=O)C(C)(n4ncc(N)c(Cl)c4=O)C(=O)N23)nc(C)n1
sample_4086,CN1c2ccc3ccccc3c2C(C)(C)C1CC(Nn1cncn1)C(=O)CCC(=O)Cc1ccc(Cl)c(Cl)c1
sample_4087,Cc1cc(N=Nc2ccc(N)cc2)c(CC(C(=O)O)C2C(C#N)=C(N)OC3=C2CCCC3)cc1N=Nc1ccc(N)cc1
sample_4088,CN1c2ccccc2Sc2ccc(C3CC(=O)N4CCCC(C5C6CCC(C)(C5O)C6(C)C)N4C3=O)cc21
sample_4089,CC1CCC(C)(CC(=O)C(N)Cc2nc(Cl)c(Cl)c(N)c2Cl)C1(C)C
sample_4090,CC12CCC(=O)CC1CCC1C2CC(=O)C2(C)C(C(NSC(=NNc3ccccc3)C(N)=NNc3ccccc3)C(=O)O)CCC12
sample_4091,Cc1cccc(CCCCP(=O)(O)OCc2cccc3ccccc23)c1C
sample_4092,Cc1ccc(NC2Cc3ccccc3N2C(=O)n2c(C)c(C)c3ccccc32)c(C)c1
sample_4093,Cc1cccc(NN=C2C(=O)N(NC(C)C(=O)c3ccccc3C(=S)N3CCCCC3)N=C2C(F)(F)F)c1
sample_4094,Cc1cc(Cl)ccc1ONC(Cn1nc(S(C)(O)O)c(C#N)c1N)C(=O)CCC(=O)C(=O)O
sample_4095,CC(C)CCOC(CCCCN)C(=O)c1oc2cc(O)cc(O)c2c(=O)c1O
sample_4096,Cc1ccc2c(c1C)CCC1C2CC=C2CC(N3CC(c4c(O)c5ccccc5oc4=O)CC3CC3=CC(=O)CCC3)CCC21C
sample_4097,NC(=O)C(=NNc1ccccc1C(CCCNc1cc2ccccc2ccc1=O)C(=O)O)c1nc2ccccc2s1
sample_4098,CC12CCC(C3CCCN4C(=O)CC(OCC(Cl)(Cl)Cl)C(=O)N34)CC1CCC1C2CCC2(C)C1CCC2(O)C#Cc1ccccc1
sample_4099,CC12CCC(O)C=C1CCC1C2CCC2(C)C1CCC2N(C(=O)C(C(F)(F)F)C(F)(F)F)c1ccccc1
sample_4100,CC(=Nc1ccc(N=Nc2ccccc2)cc1)c1c(O)c2ccccc2n(C(=O)C(CCCCN)NNc2ccccn2)c1=O
sample_4101,Cc1nc(C(C#N)=NNc2cccc(NCCCC(NCc3ccc4c(c3N)C(=O)c3ccccc3C4=O)C(=O)O)c2)sc1N=Nc1ccc(F)cc1
sample_4102,CC(=O)C(=NNc1ccc(C(C)C(=O)C(C)(Cl)C(=O)O)cc1)C(C)=O
sample_4103,Cc1cc2c(cc1NC(C(=O)O)C(CC1CCC3=C4CCC5CC(O)CCC5(C)C4CC(O)C31C)Nc1ccoc1C)CC2Cl
sample_4104,Cc1cc(S(=O)(=O)c2ccccc2)ccc1C1(C)C(=O)N2CCCC(C(C)(Cl)C(=O)O)N2C1=O
sample_4105,Cc1ccc2c(c1C(OCC(Cl)(Cl)Cl)C(=O)O)CCC1C2CCC2CCCCC21C
sample_4106,Cc1cc(N=Nc2ccccc2)c(C(=O)CCC(NC2OC(C(N)=O)=CC(C)C2Br)C(=O)O)cc1N=Nc1ccccc1
sample_4107,CC1=C(C(=O)C2CC3CCCCC3N2c2cc(Cl)c(Cl)cc2O)C(C)NC(=O)N1
sample_4108,Nc1ncc(C(C(=O)O)c2ccc3c(c2N)C(=O)c2ccccc2C3=O)c(N)n1
sample_4109,Cc1cc(C(=O)C(N)Cc2csc(C(C#N)=NNc3ccc(F)cc3)n2)n2nc(N)c(N=Nc3c(Cl)cc(Cl)cc3Cl)c2n1
sample_4110,Cc1cccc(O)c1C(=O)C1CCCCC1
sample_4111,Cc1cc2c(o1)-c1c(oc3ccccc13)CCC2(C)c1ccc(N2CC(C3CCCCC3)CC2n2c(=O)n3n(c2=O)C2C4OC3C2c2ccccc24)cc1
sample_4112,Cc1cc(C2CC(C3CCCCC3)CN2c2cc(Cl)c(Cl)cc2O)cc2c1C(=O)C2
sample_4113,Cc1cc2c(cc1C1(n3c(=S)sc4ccccc43)CC(NC(CCC(=O)O)C(=O)O)N(OC=O)C1)CC2C(=O)O
sample_4114,CC1C=C(C(N)=O)OC(ON2CC(O)CC2c2nnc(S)n2N=Cc2ccc(Cl)cc2)C1Br
sample_4115,O=C1C(NC(=O)C(Cl)(Cl)Cl)CCCC2SCC(C(Cl)(Cl)Cl)N12
sample_4116,CC(C)CC1=CC(N(OC(C)(C)C(=O)O)c2ccccc2)C(=O)O1
sample_4117,CC(C(=O)c1cc(Cl)c(Cl)cc1Cl)c1ncccn1
sample_4118,CC1(Nc2cccnc2)C(=O)N2CCCC(C3CCC4C5CCC6C(Br)C(=O)CCC6(C)C5CCC43C)N2C1=O
sample_4119,C=C(Br)CCCP(=O)(O)NC(C)C(=O)c1ccc2c(c1C)CC2C#N
sample_4120,O=P(O)(CCCCCc1ccc(F)cc1)OOc1ccc(O)c(I)c1
sample_4121,O=C(O)C(Cc1cc2ccccc2oc1=S)Oc1cc2ccccc2o1
sample_4122,Cc1cc2c(o1)-c1c(oc3ccccc13)CCC2(C)c1ccc(NC(CC(=NO)c2ccc3ccccc3c2)C(=O)O)cc1
sample_4123,CCSC(=O)C(COS(O)(O)c1ccccc1)Nc1cc2ccccc2oc1=O
sample_4124,Cc1cccc(C(CCCCN)C(=O)c2c(C)cccc2O)c1
sample_4125,Cc1nc(C(C#N)=NNc2ccc(N3CC(CNCCC(=O)O)CC3c3c(C)sc4ccccc34)cc2)sc1N=Nc1ccccc1
sample_4126,Cc1ccc(C)c(N2c3ccccc3CC2C2(O)CCC3C4CCC5=CC(=O)CCC5(C)C4C(O)CC32C)c1
sample_4127,Cc1ccc(NC(CCCNc2nc(N)nc(O)c2C)C(=O)O)cc1O
sample_4128,C=CC1(CC(NOCCCC)C(=O)c2cc(C)nc3c(N=Nc4ccc(Cl)cc4)c(N)nn23)C(=O)NC(=O)NC1=O
sample_4129,Nc1cc(Br)ccc1C1CC2CCCCC2N1Cc1ccc(F)cc1
sample_4130,O=C(C(=NNc1cc(Cl)ccc1Cl)C(=O)C(F)(F)F)C1CC(=O)N2CCCC(CC(=NO)c3cccc4ccccc34)N2C1=O
sample_4131,O=C(O)C(CCCNCc1ccc(O)cc1)N1CCNC1=O
sample_4132,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C1CC(CCC=O)CN1C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12
sample_4133,N#CC1CC2CC1C(=NOC(CCCCN)C(=O)Nc1ccnc3cc(Cl)ccc13)C2Cl
sample_4134,Cc1cc(C)nc(NNC(C)C(=O)C2C=Cc3ccc(O)cc3N2)n1
sample_4135,CC(C)CCC1CC2(CN1C1Cc3ccccc3N1)SCCS2
sample_4136,O=C(C=Nc1ccccc1)N(Oc1ccc(Cl)cc1Cl)c1ccccc1
sample_4137,Cc1cc(C)c(N)c(OP(=O)(O)CCCCCCC(N)C(=O)O)c1
sample_4138,Cc1cc2c(cc1C(=O)Oc1c(Cl)cccc1Cl)CC2=O
sample_4139,NC(CC(O)P(c1ccccc1)c1ccccc1)C(=O)Oc1ccc2ccccc2c1
sample_4140,NCCC(O)C(=O)N1CC(C2CCCCC2)CC1c1nnc(S)n1-n1cccc1
sample_4141,CCC(N(C(=O)C#Cc1ccccc1)C1CCCCC1)C(C)(C)C(=O)O
sample_4142,Cc1ccc(CCCP(=O)(O)NC(C)C(=O)OC2(C#Cc3ccccc3)Cc3ccccc32)o1
sample_4143,Cc1ccc(NN=C(C#N)c2nc(NC(CCC(=O)c3nn4c(C)nnc4s3)C(=O)O)cs2)cc1
sample_4144,CC12CCC(=O)CC1CCC1C2CC(=O)C2(C)C1CCC2C1CC(C2CCCCC2)CN1n1ncc(N)c(Br)c1=O
sample_4145,Cc1ccc2c(c1)OC(C)(N(NS(C)(O)O)c1ccc3c(c1)OCO3)CC2(C)C
sample_4146,Cc1ccc2oc3c(c2c1)-c1oc(C)cc1C(C)(c1ccc(C(C(=O)O)c2nn(C)c4ncnc(N)c24)cc1)CC3
sample_4147,Cc1ccc2c(c1)N1C(=O)C(NC(CCCNn3nc(C)cc3C)C(=O)O)C(=O)N1C(N(C)C)=N2
sample_4148,CC(Cc1cc(N(c2ccccc2N)C2CCC3C4CCC5CC(=O)CCC5(C)C4CC(O)C32C)ccc1C1OCC2OC(O)C(O)C(O)C2O1)C(=O)O
sample_4149,Oc1ccc2c(c1)CC1(CCC(N(CC(=NNc3ccccc3)c3ccccc3)C3CCCCC3)CC1)C2
sample_4150,CC1=CCC(C2CC(Sc3c4c(c(C)c5c3CC5)CC4)CN2C2C3=C(CCCC3)OC3=C2CCCC3)C1(C)C
sample_4151,Cc1ccc(C)c(NN=C(C#N)c2nc(N3c4ccccc4CC3c3csc(C(C#N)=NNc4ccc(F)cc4)n3)cs2)c1
sample_4152,Cc1ccc(S(O)(O)NC(=S)NC(=O)CCC(NC2CCC3=C4CCC5CC(O)CCC5(C)C4CC(O)C32C)C(=O)O)cc1
sample_4153,CC(Br)C(Br)NC1CCCC2SCC(C3CCN(C)CC3)N2C1=O
sample_4154,N#CC1=C(N)N2C(=C(C#N)C1C1CC(CC3CCCC3S)CN1NCN1CCOCC1)Sc1ccccc12
sample_4155,Cc1ccc(O)cc1OC(CC1OCC2OC(O)C(O)C(O)C2O1)C(=O)O
sample_4156,Cc1ccc2c(c1C)CCC1C2CC=C2CC(C(Nc3nc4ncccn4c3N=O)C(=O)O)CCC21C
sample_4157,CCCNCC(N)C(=O)c1c(Cl)cc(Cl)cc1Cl
sample_4158,NCCCCC(Oc1cccc2ccccc12)C(=O)C(Cl)(Cl)Cl
sample_4159,CC12CCC(O)C=C1CCC1C2CCC2(C)C1CCC2C1CC2(CN1C(=O)C(=NNc1ccc(Br)cc1)S(O)(O)c1ccccc1)SCCS2
sample_4160,CC1=NNC(=O)C1=NNc1ccccc1C1CCC(=O)N1c1c(C)ccc2c1CCC1C2CCC2CC(O)CCC21C
sample_4161,CC12CCC3(CC1CCC1C2CCC2(C)C(ON4CC(CC5c6ccccc6CCc6ccccc65)CC4c4cccc5c4CC(O)C(O)C5)CCC12)OCCO3
sample_4162,Cc1cc2c(c(C)c1N(c1ccc(-c3ccc(S(N)(O)O)cc3)c(CC(N)C(=O)O)c1)C1CCC3C4CC(O)C5=CC(=O)CCC5(C)C4CCC31C)CC2=O
sample_4163,NS(=O)(=O)c1nc2ccc(ONC(Cc3cc(Cl)c(Cl)c(Cl)c3Cl)C(Nc3ccccc3Cl)C(=O)O)cc2s1
sample_4164,O=C(O)C(Cc1ccc(Br)cc1)C(Cl)(Cl)Cl
sample_4165,Cc1c(C)c(C)c(N(CN2CCCCC2)C2CCCCC2)c(C)c1C
sample_4166,N#Cc1c(NN2CC(NCCC(=O)O)CC2Nc2ccc(Cl)cc2)sc2c1CCCC2
sample_4167,CC12CCC3C(CC=C4CC(ONC(CNc5cc(=O)oc6ccccc56)C(=O)Oc5cccc6c5CC(O)C(O)C6)CCC43C)C1CCC2=O
sample_4168,Cc1ccc(S(O)(O)OC(CCC(=O)c2ccc(Cl)c(Cl)c2Cl)C(=O)O)cc1
sample_4169,Cc1nc(C(C#N)=NNc2ccc(C3Cc4ccccc4N3C3OC(O)C(O)C(O)C3O)cc2)sc1N=Nc1ccccc1
sample_4170,CN1CCn2c3c(c4cc(C5CCCN6C(=O)C(C)(Nc7ccc(Br)cc7)C(=O)N56)ccc42)CCN=C31
sample_4171,CC(NC(=O)C(=NNc1ccc(Cl)cc1Cl)S(O)(O)c1ccccc1)C(=O)Cc1coc2ccc(Br)cc2c1=O
sample_4172,Cc1nn(N(C)c2nc3ccccc3nc(=O)c2NNc2ccc3ccccc3c2)c(N)c1C#N
sample_4173,NC(=O)C1=CCC(Br)C(NC(CCC(=O)c2ccccc2NN=C(C(N)=O)c2nc3ccccc3s2)C(=O)O)O1
sample_4174,CC(C)(C)OC1CC(CC2C3=C(CCCC3)OC(=O)C2(C)C)CN1c1cc(S(N)(=O)=O)c(Cl)cc1O
sample_4175,CC1=CC2C(CCC3(C)C2CCC3(C)C(=O)C(CCCCN)NC(Br)CBr)C2(C)CCC(=O)C=C12
sample_4176,CCCCCCCCCCCCCCCCCCCCCCP(=O)(O)CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C
sample_4177,CC12C=CC=CC1NC(N1CC3(CC1c1nnc(S)n1-n1cccc1)SCCS3)C=C2
sample_4178,Cc1cccc(NN=C2C(=O)N(C(=O)CP(=O)(O)CC(Cn3c(C)nc4ccccc43)NNc3ccc(Cl)cc3Cl)N=C2C(F)(F)F)c1C
sample_4179,CCCCN1CC(c2nnc(S)n2N=Cc2ccc(Cl)cc2)(C(Br)C(C)Br)CC1Nc1ccccc1Cl
sample_4180,O=C(CC(=NO)c1ccc2c3c(cccc13)CC2)CP(=O)(O)CCCCNCCCBr
sample_4181,CC1CCCC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)N1c1ccco1
sample_4182,CC(=NNC(N)=O)C(C)CC(CCCCN)C(=O)C1OC2C3=C(CCCC3)C1C(C#N)(C#N)C2(C#N)C#N
sample_4183,O=C(O)C(CCc1cncnc1)C(Br)CBr
sample_4184,CC(NC1CCC2C3C(O)C(O)C4CCCCC4(C)C3CCC12C)C(=O)Cc1c(O)cccc1O
sample_4185,CC(C(=O)C(=O)C(S)CCCN)(C(F)(F)F)C(F)(F)F
sample_4186,CCCCCCCCCCCCC(ONC(C)C(=O)C1OC2(C)C=C(C)C1C(C#N)(C#N)C2(C#N)C#N)C(=O)NN
sample_4187,Cc1ccc2c(c1CC(=O)C(CC(=O)CC(C)(C)C(=O)O)NC(=O)CP(=O)(O)O)CCC1C2CCC2CCCCC21C
sample_4188,Cc1nc(N)nc2c1c(=O)n(OC(Cc1cn3c4c(cc(F)cc4c1=O)CCC3C)C(=O)O)c1ccccc21
sample_4189,NN=C(C(=O)CC(NNc1ncnc(N)n1)C(=O)c1cc(=O)c2c3c(c4ccccc4c2o1)OC1CC(=O)OC31)c1ccccc1
sample_4190,CC12CCC(O)C=C1CCC1C2CCC2(C)C(SC3CC(c4ccsc4)N(C4C(O)=C(C(N)=O)C(=O)C5(O)C(O)=C6C(=O)c7c(O)ccc(Cl)c7C(O)C6CC45)C3)CCC12
sample_4191,CC(Cl)(C(=O)O)C(=O)CCC(=O)C(CC(=O)NN1CCCCCC1)NCc1ccc2ccc3ccccc3c2c1
sample_4192,CC(CCCNCCCC(Nc1cc(Br)cc(Br)c1O)C(=O)O)=NNC(N)=O
sample_4193,Nc1ncnc2c1ncn2C(=O)CCCC(C(=O)O)C1Cc2ccccc2N1
sample_4194,CC(=NN=C1C(=O)Nc2ccccc21)c1c(O)c2ccccc2n(N2C(C3C(=O)NC(=O)NC3=O)CSC2C2(O)CCC3C4CCC5CC(=O)CCC5(C)C4CCC32C)c1=O
sample_4195,CC12CCC(=O)C=C1CCC1C3CCC(O)(C4CSC(c5cc(Cl)c(Cl)c(Cl)c5Cl)N4C(=O)C(Cl)Cl)C3(C)CC(O)C12F
sample_4196,Cc1c(F)cc2c(=O)c(C(=O)n3cccn3)cn3c2c1CCC3C
sample_4197,Cc1c(C)c(C)c2c(c1C)CC2(C)ON(Oc1cccc2ccccc12)C1CCCCC1
sample_4198,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)N1C(=O)CCC1c1c(C=O)c(=O)oc2ccccc12
sample_4199,Cc1ccc(NNCCCC(Nc2ccc3ccccc3n2)C(=O)O)cc1C
sample_4200,CCCC(O)C(O)(CC)N(c1ccc2c(c1)OCO2)c1csc(C(C#N)=NNc2ccc(Br)cc2)n1
sample_4201,CN(Nc1ccccc1C#Cc1ccccc1)c1nnc(S)n1N=Cc1ccc(Cl)cc1
sample_4202,O=C(C(=NNc1cccc(O)c1)S(O)(O)c1ccccc1)N(c1ccccc1)c1nc2ccccc2nc(=O)c1NNc1ccc2ccccc2c1
sample_4203,CSC(SC)=C(C#N)C(=O)NC(Cc1csc(C(C#N)=NNc2cccc(C)c2)n1)C(Nc1cccc(C)c1C)C(=O)O
sample_4204,Cc1cc(O)ccc1NC(CC(C)CO)C(=O)CCC(=O)OC1OC(C(N)=O)=CC(C)C1Br
sample_4205,N#CC(=NNc1cc(Cl)ccc1Cl)c1nc(N2CC3(CC2c2c4occc4cc4ccc(=O)oc24)SCCS3)cs1
sample_4206,Cc1cc(CC(Cc2cccs2)C(=O)O)n2nc(N)c(N=Nc3ccccc3Cl)c2n1
sample_4207,O=C1NC(=O)C(C2CCC(C(=O)CCC(Nc3c(F)cccc3F)C(=O)O)CC2)C(=O)N1
sample_4208,CC(NOc1ccc(Cl)cc1O)C(=O)c1cccc(Cl)c1
sample_4209,CCCCCCCCCCCCCCCCCC(=O)N1C(Cc2c(N)c3ccccc3oc2=O)CC2CCCCC21
sample_4210,CC(=O)C(=O)N(c1ccc2c(c1)OCO2)c1cc(C)nc2c(N=Nc3c(Cl)cc(Cl)cc3Cl)c(N)nn12
sample_4211,Cc1cccc(N2C(=O)C(Nc3cn4c5c(c(C)c(F)cc5c3=O)CCC4C)CCCC2C)c1
sample_4212,CC1CCc2cc(F)cc3c(=O)c(N(C4CCCCC4)C4CCC5(C)C(CCC6C7CCC(=O)C7(C)CCC65)C4)cn1c23
sample_4213,CC1CCc2cc3c(cc2N1)CCC(C)N3CCCCP(=O)(O)Oc1cc2ccccc2cn1
sample_4214,Cc1cccc(C)c1NC(=O)C(S)CCn1cnc2c(N)ncnc21
sample_4215,CCCCCCOC(CCCNOCC1c2ccccc2-c2ccccc21)C(=O)O
sample_4216,CC12CCCCC1C=CC1C2CCC2(C)C1CCC2C1CC(C2CCCCC2)CN1C1CCC2C3CCC4CC(=O)CCC4(C)C3CC(O)C21C
sample_4217,Cc1c(C)c(C)c2c(c1C)CC2(C)OCC(NC(C)C(C)(C)C)C(NOC1(C)Cc2c(C)c(C)c(C)c(C)c21)C(=O)O
sample_4218,Sc1nnc(N(OCCCCl)c2ccc3c(c2)OCO3)n1N=Cc1ccccc1
sample_4219,CN(Cc1coc2ccc(Cl)cc2c1=O)c1nc2c3ccccc3ccn2n1
sample_4220,CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(C(=O)CCC(C(=O)O)C4Nc5cc(Cl)c(S(N)(=O)=O)cc5S(=O)(=O)N4)C3C(O)C21
sample_4221,O=C(O)C(Nc1ccccc1C(=S)N1CCCCC1)c1ccc(C(Cl)=NO)cc1
sample_4222,CC1=NN(C2(C)C(=O)N3CCCC(C4CCC5C6CCC7=CC(=O)CCC7(C)C6C6CC54C(O)O6)N3C2=O)C(=O)C1=NNc1cccnc1
sample_4223,CC1=C(C=NO)C(=O)C(C(C(=O)O)C(CNc2ccccc2C)NOc2ccc(Cl)cc2Cl)C=C1
sample_4224,CC1=CC(C(C(=O)O)C(Cc2ccc(Cl)cc2C)NC2NC(=O)NC2=O)OC(C)=C1
sample_4225,CCC(CCCC1CC(CC2N(C)c3ccccc3C2(C)C)CN1OC(C)C1=NCCN1)=NNC(N)=O
sample_4226,CC1CC2C(C(O)CC3(C)C2CCC3(O)N2CC(C(=O)CCC(=O)O)CC2c2ccc3c(c2)C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C3=O)C2(C)C=CC(=O)C=C12
sample_4227,Nc1ccc(C(CNC(Nc2ccc(Br)cc2Br)C(=O)O)=NO)cc1
sample_4228,CC12CCC(=O)CC1CCC1C2CC(O)C2(C)C1CCC2N1CC(C2CCCCC2)CC1c1cccc(Cl)c1
sample_4229,CC12CCC3C(CCC4CC(C(CSC5CC(NC(CO)C(N)=O)N(C6Cc7ccccc7N6)C5)C(=O)O)=CCC43C)C1CCC2O
sample_4230,CCCCC1=NC2(CCCC2)C(=O)N1N1C(=O)C(NC23C(O)CCC(C)(C)C2CC(O)C24C(=O)C(C)C(CC(O)C32)C4O)CCCC1C
sample_4231,Cc1ccc(O)cc1N1CC(O)CC1CCC1=CCC2C3CCC4CC=CCC4(C)C3CCC12C
sample_4232,CN1C(C(=O)CC(CP(=O)(O)CC(=O)OCC(Cl)(Cl)Cl)NC(=O)C(C(N)=S)=C2NN=C(c3ccc(Cl)cc3)O2)=C(O)c2ccccc2S1(O)O
sample_4233,CC1=NNC(=O)C1=NNc1ccccc1N1CC(SC(=O)C2=CN=NC2C)CC1SCCC(N)=NS(N)(O)O
sample_4234,CC(Nc1c(Cl)cc(Cl)cc1Cl)C(=O)Cn1ccnc1
sample_4235,Cc1ccc(S(O)(O)OCC(NCc2ccc(Cl)cc2)C(=O)O)cc1
sample_4236,CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2C(=O)N1C(=O)C(CCCCN)CC(O)C(O)C(O)CO
sample_4237,Nc1ccc(S(O)(O)NN(C2CCCCC2)n2c(=S)oc3ccccc32)cc1
sample_4238,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(C2CC3CCCCC3N2C2(O)CCC3C4CCC5CC(O)CCC5(C)C4CCC32C)O1
sample_4239,CC12CCC(O)CC1CCC1C2CCC2(C)C(ON(Oc3ccc(N)cc3)c3ccc4c(c3)OCO4)CCC12
sample_4240,CC(C)C(O)CC(Nc1cc(I)cc(I)c1O)C(=O)O
sample_4241,Nc1sc2c(c1C(=O)C(N)CN1CCNCC1)CCCC2
sample_4242,Cc1cc(NC2CCCC3SCC(Cc4c(O)cccc4O)N3C2=O)n2nc(N)c(N=Nc3c(Cl)cc(Cl)cc3Cl)c2n1
sample_4243,CCC(CCCC1CC(O)CN1c1cc(O)c(O)c(O)c1)=NNC(N)=O
sample_4244,CC12CCC(=O)C(Br)C1CCC1C2CCC2(C)C1CCC2C1CC(C2CCCCC2)CN1O[SH](O)C(C)(C)C
sample_4245,Cc1nc2ccccc2nc1N1C(OC2CCC3(C)C(CCC4C5CCCC5(C)CCC43)C2)CC2CCCCC21
sample_4246,CC1=NC(C(=O)SC2CC(Nc3ccccc3Br)N(C3CCC4C5CCC6CC(=O)CCC6(C)C5CCC43C)C2)=C(C)C1
sample_4247,NN=C(N)C(=NN)SCC(CP(=O)(O)CC(=O)Nc1ccc(C=O)cc1)NOc1ccc(N)cc1
sample_4248,CC1C(=O)C23C4CC5C(C)(NC(C(=O)O)C6C=C(c7ccccc7)NC6)CCCC56COC(CC1C2OC(C)(C)O4)C63
sample_4249,Cc1ccccc1S(O)(O)NC(=O)C(C)NNc1sc2c(c1C#N)CCCC2
sample_4250,COP(=S)(OC)OCC(Nc1ccc(Br)cc1N)C(=O)CCC(=O)c1ccc(C(Cl)=NO)cc1
sample_4251,Cc1ccc2c(c1NNC1CCCC(C)N(C(Cl)(Cl)Cl)C1=O)C(=O)c1ccccc1C2=O
sample_4252,CCCCCCCCCCCCCCCCCCCCP(=O)(O)NC(C)C(=O)OCCCBr
sample_4253,CC(=O)C(=NNc1ccc(N2CC(C3CCCCC3)CC2NC(C(=O)O)C(C)C)cc1)C(C)=O
sample_4254,CC(=NO)c1ccc(NC(C)C(=O)C2(C)Cc3ccccc3C(=O)O2)cc1
sample_4255,O=C(O)CCC(C(=O)O)C(CC1c2ccccc2-c2ccccc21)NCc1coc2ccc(Cl)cc2c1=O
sample_4256,CCCCCCCCC(=O)C1CC2(CN1OCCCCCCC)SCCS2
sample_4257,Cc1ccc(C)c(OP(=O)(O)CCCCOc2cc(Cl)c(Cl)cc2Cl)c1
sample_4258,O=C1C(NCCI)CCCC2SCC(C3C=C(c4ccccc4)N=N3)N12
sample_4259,Cc1ccc(NN=C(C#N)c2nc(N(C)C(O)CN)cs2)cc1
sample_4260,CC(C)(CC1CC(C2CCC3C4CCC5CCCCC5(C)C4CCC32C)N(C2CC2)C1)C(=O)O
sample_4261,CCCCCCCOC1CCCN2C(=O)C(C)(C3N=c4ccccc4=N3)C(=O)N12
