,y,x1,x2,x3,x4,x5,x6,x7
sample_2099,0.401,0.282,0.659,0.619,0.387,0.45,0.40700000000000003,0.366
sample_2100,0.401,0.278,0.669,0.611,0.387,0.44,0.434,0.389
sample_2101,0.3,0.275,0.674,0.627,0.387,0.431,0.42100000000000004,0.405
sample_2102,0.3,0.271,0.652,0.552,0.386,0.444,0.47,0.435
sample_2103,0.3,0.27,0.662,0.551,0.386,0.48200000000000004,0.498,0.475
sample_2104,0.3,0.273,0.674,0.614,0.386,0.47200000000000003,0.47100000000000003,0.44299999999999995
sample_2105,0.3,0.27699999999999997,0.68,0.598,0.385,0.46299999999999997,0.457,0.415
sample_2106,0.3,0.28,0.664,0.597,0.385,0.45799999999999996,0.423,0.41
sample_2107,0.3,0.28300000000000003,0.662,0.6,0.385,0.455,0.42200000000000004,0.401
sample_2108,0.3,0.287,0.68,0.609,0.384,0.451,0.402,0.397
sample_2109,0.3,0.29,0.6859999999999999,0.599,0.384,0.44799999999999995,0.43200000000000005,0.40299999999999997
sample_2110,0.3,0.293,0.6709999999999999,0.598,0.384,0.442,0.45,0.409
sample_2111,0.376,0.297,0.675,0.601,0.38299999999999995,0.434,0.43,0.406
sample_2112,0.376,0.3,0.6629999999999999,0.604,0.38299999999999995,0.42700000000000005,0.433,0.405
sample_2113,0.376,0.303,0.653,0.606,0.38299999999999995,0.419,0.43,0.408
sample_2114,0.376,0.307,0.6859999999999999,0.594,0.382,0.41100000000000003,0.41600000000000004,0.401
sample_2115,0.376,0.31,0.647,0.602,0.382,0.406,0.377,0.39
sample_2116,0.376,0.313,0.6679999999999999,0.602,0.382,0.4,0.418,0.405
sample_2117,0.376,0.316,0.69,0.606,0.382,0.395,0.386,0.379
sample_2118,0.376,0.32,0.6609999999999999,0.602,0.381,0.389,0.39899999999999997,0.35200000000000004
sample_2119,0.376,0.32299999999999995,0.6679999999999999,0.604,0.381,0.38299999999999995,0.40700000000000003,0.36200000000000004
sample_2120,0.376,0.326,0.664,0.488,0.381,0.382,0.424,0.38799999999999996
sample_2121,0.491,0.33,0.643,0.389,0.38,0.48,0.462,0.447
sample_2122,0.491,0.33299999999999996,0.67,0.366,0.38,0.524,0.537,0.52
sample_2123,0.491,0.336,0.654,0.371,0.38,0.551,0.517,0.512
sample_2124,0.491,0.33899999999999997,0.66,0.376,0.379,0.544,0.455,0.478
sample_2125,0.491,0.342,0.6609999999999999,0.37,0.379,0.536,0.49,0.47600000000000003
sample_2126,0.491,0.345,0.677,0.375,0.379,0.53,0.465,0.435
sample_2127,0.491,0.29100000000000004,0.6859999999999999,0.369,0.37799999999999995,0.531,0.475,0.46399999999999997
sample_2128,0.491,0.313,0.675,0.381,0.37799999999999995,0.532,0.493,0.457
sample_2129,0.491,0.33399999999999996,0.685,0.377,0.37799999999999995,0.569,0.526,0.495
sample_2130,0.491,0.355,0.675,0.37799999999999995,0.377,0.593,0.5529999999999999,0.519
sample_2131,0.551,0.377,0.6609999999999999,0.373,0.377,0.625,0.564,0.561
sample_2132,0.551,0.39799999999999996,0.69,0.496,0.377,0.6579999999999999,0.593,0.593
sample_2133,0.551,0.42,0.677,0.5379999999999999,0.376,0.626,0.5429999999999999,0.539
sample_2134,0.551,0.434,0.688,0.547,0.376,0.607,0.47200000000000003,0.47
sample_2135,0.551,0.396,0.667,0.5770000000000001,0.376,0.593,0.43700000000000006,0.402
sample_2136,0.551,0.359,0.6559999999999999,0.578,0.375,0.563,0.41,0.385
sample_2137,0.551,0.321,0.667,0.547,0.375,0.532,0.39799999999999996,0.361
sample_2138,0.551,0.318,0.6829999999999999,0.551,0.375,0.531,0.397,0.363
sample_2139,0.551,0.27,0.669,0.526,0.374,0.536,0.428,0.431
sample_2140,0.551,0.275,0.6970000000000001,0.529,0.374,0.54,0.42100000000000004,0.409
sample_2141,0.467,0.27899999999999997,0.657,0.531,0.374,0.565,0.48200000000000004,0.467
sample_2142,0.467,0.284,0.682,0.522,0.373,0.5479999999999999,0.502,0.47600000000000003
sample_2143,0.467,0.28800000000000003,0.6759999999999999,0.534,0.373,0.556,0.475,0.47600000000000003
sample_2144,0.467,0.293,0.6509999999999999,0.544,0.373,0.564,0.525,0.514
sample_2145,0.467,0.297,0.695,0.525,0.37200000000000005,0.5720000000000001,0.511,0.483
sample_2146,0.467,0.301,0.6659999999999999,0.523,0.37200000000000005,0.5770000000000001,0.5329999999999999,0.479
sample_2147,0.467,0.306,0.6559999999999999,0.52,0.37200000000000005,0.578,0.522,0.484
sample_2148,0.467,0.31,0.675,0.523,0.371,0.578,0.499,0.48200000000000004
sample_2149,0.467,0.314,0.672,0.527,0.371,0.5820000000000001,0.48700000000000004,0.478
sample_2150,0.467,0.318,0.6629999999999999,0.528,0.371,0.589,0.49,0.47600000000000003
sample_2151,0.36700000000000005,0.321,0.6729999999999999,0.522,0.37,0.5920000000000001,0.493,0.475
sample_2152,0.36700000000000005,0.324,0.672,0.514,0.37,0.569,0.486,0.457
sample_2153,0.36700000000000005,0.32799999999999996,0.6940000000000001,0.52,0.37,0.5920000000000001,0.49200000000000005,0.461
sample_2154,0.36700000000000005,0.331,0.637,0.521,0.369,0.597,0.494,0.48
sample_2155,0.36700000000000005,0.33399999999999996,0.662,0.526,0.369,0.5920000000000001,0.505,0.479
sample_2156,0.36700000000000005,0.337,0.672,0.524,0.368,0.5870000000000001,0.491,0.457
sample_2157,0.36700000000000005,0.341,0.667,0.522,0.368,0.5770000000000001,0.484,0.48
sample_2158,0.36700000000000005,0.344,0.6859999999999999,0.53,0.368,0.597,0.47700000000000004,0.467
sample_2159,0.36700000000000005,0.34700000000000003,0.664,0.5329999999999999,0.36700000000000005,0.599,0.504,0.48200000000000004
sample_2160,0.36700000000000005,0.35100000000000003,0.6709999999999999,0.531,0.36700000000000005,0.6,0.5529999999999999,0.503
sample_2161,0.325,0.354,0.662,0.521,0.366,0.617,0.595,0.56
sample_2162,0.325,0.35700000000000004,0.675,0.523,0.366,0.6409999999999999,0.593,0.5489999999999999
sample_2163,0.325,0.361,0.6779999999999999,0.526,0.365,0.648,0.589,0.555
sample_2164,0.325,0.364,0.672,0.528,0.365,0.653,0.5489999999999999,0.525
sample_2165,0.325,0.36700000000000005,0.6679999999999999,0.524,0.365,0.657,0.535,0.535
sample_2166,0.325,0.37,0.65,0.525,0.364,0.662,0.55,0.516
sample_2167,0.325,0.373,0.665,0.526,0.364,0.6779999999999999,0.544,0.541
sample_2168,0.325,0.376,0.7,0.519,0.363,0.6920000000000001,0.546,0.522
sample_2169,0.325,0.379,0.6679999999999999,0.527,0.239,0.696,0.5329999999999999,0.542
sample_2170,0.325,0.382,0.6709999999999999,0.522,0.23800000000000002,0.696,0.54,0.505
sample_2171,0.287,0.385,0.647,0.536,0.237,0.6779999999999999,0.532,0.507
sample_2172,0.287,0.38799999999999996,0.7040000000000001,0.512,0.23600000000000002,0.664,0.511,0.501
sample_2173,0.287,0.391,0.6859999999999999,0.525,0.235,0.6809999999999999,0.494,0.49200000000000005
sample_2174,0.287,0.39399999999999996,0.669,0.532,0.23399999999999999,0.708,0.515,0.507
sample_2175,0.287,0.397,0.6509999999999999,0.529,0.233,0.7140000000000001,0.546,0.542
sample_2176,0.287,0.4,0.6559999999999999,0.524,0.23199999999999998,0.701,0.557,0.552
sample_2177,0.287,0.389,0.655,0.524,0.231,0.688,0.509,0.496
sample_2178,0.287,0.34600000000000003,0.6559999999999999,0.525,0.23,0.672,0.441,0.43700000000000006
sample_2179,0.287,0.303,0.677,0.527,0.23,0.589,0.41100000000000003,0.408
sample_2180,0.287,0.259,0.647,0.526,0.22899999999999998,0.531,0.376,0.359
sample_2181,0.2,0.21600000000000003,0.706,0.525,0.228,0.43700000000000006,0.35600000000000004,0.316
sample_2182,0.2,0.172,0.696,0.518,0.22699999999999998,0.34600000000000003,0.39899999999999997,0.364
sample_2183,0.2,0.172,0.6409999999999999,0.377,0.226,0.365,0.475,0.40299999999999997
sample_2184,0.2,0.183,0.655,0.37799999999999995,0.225,0.392,0.518,0.46399999999999997
sample_2185,0.2,0.193,0.728,0.38299999999999995,0.22399999999999998,0.392,0.51,0.473
sample_2186,0.2,0.203,0.698,0.379,0.223,0.374,0.44299999999999995,0.428
sample_2187,0.2,0.215,0.654,0.37,0.222,0.369,0.41700000000000004,0.39299999999999996
sample_2188,0.2,0.23800000000000002,0.679,0.37799999999999995,0.221,0.366,0.41200000000000003,0.382
sample_2189,0.2,0.261,0.6729999999999999,0.364,0.22,0.364,0.425,0.395
sample_2190,0.2,0.28300000000000003,0.65,0.25,0.21899999999999997,0.423,0.494,0.455
sample_2191,0.257,0.306,0.6759999999999999,0.262,0.218,0.502,0.545,0.55
sample_2192,0.257,0.327,0.662,0.253,0.218,0.5579999999999999,0.551,0.556
sample_2193,0.257,0.335,0.695,0.32899999999999996,0.331,0.598,0.5760000000000001,0.599
sample_2194,0.257,0.344,0.677,0.325,0.33899999999999997,0.61,0.55,0.545
sample_2195,0.257,0.353,0.6579999999999999,0.327,0.34600000000000003,0.622,0.522,0.513
sample_2196,0.257,0.36200000000000004,0.705,0.445,0.353,0.632,0.5489999999999999,0.551
sample_2197,0.257,0.37,0.7090000000000001,0.451,0.361,0.62,0.508,0.503
sample_2198,0.257,0.377,0.685,0.452,0.36700000000000005,0.604,0.51,0.499
sample_2199,0.257,0.365,0.677,0.48700000000000004,0.373,0.594,0.511,0.47
sample_2200,0.257,0.354,0.6629999999999999,0.5,0.38,0.57,0.507,0.466
sample_2201,0.528,0.342,0.674,0.503,0.386,0.534,0.434,0.429
sample_2202,0.528,0.331,0.677,0.49700000000000005,0.39299999999999996,0.498,0.423,0.402
sample_2203,0.528,0.32,0.688,0.496,0.39899999999999997,0.462,0.446,0.38799999999999996
sample_2204,0.528,0.308,0.685,0.498,0.406,0.42700000000000005,0.413,0.401
sample_2205,0.528,0.297,0.6779999999999999,0.51,0.41200000000000003,0.40299999999999997,0.44799999999999995,0.414
sample_2206,0.528,0.28600000000000003,0.6729999999999999,0.507,0.419,0.415,0.425,0.431
sample_2207,0.528,0.282,0.68,0.502,0.425,0.426,0.465,0.431
sample_2208,0.528,0.301,0.6759999999999999,0.501,0.43200000000000005,0.43799999999999994,0.485,0.45399999999999996
sample_2209,0.528,0.319,0.669,0.493,0.43799999999999994,0.45799999999999996,0.48700000000000004,0.45
sample_2210,0.528,0.33799999999999997,0.647,0.49200000000000005,0.442,0.48200000000000004,0.484,0.44799999999999995
sample_2211,0.5479999999999999,0.35700000000000004,0.667,0.49200000000000005,0.439,0.506,0.486,0.451
sample_2212,0.5479999999999999,0.376,0.669,0.503,0.436,0.53,0.518,0.467
sample_2213,0.5479999999999999,0.395,0.698,0.502,0.433,0.5539999999999999,0.525,0.499
sample_2214,0.5479999999999999,0.414,0.6459999999999999,0.502,0.545,0.5770000000000001,0.522,0.479
sample_2215,0.5479999999999999,0.43200000000000005,0.66,0.499,0.552,0.599,0.542,0.518
sample_2216,0.5479999999999999,0.451,0.6559999999999999,0.5,0.5529999999999999,0.622,0.547,0.516
sample_2217,0.5479999999999999,0.47,0.669,0.509,0.5529999999999999,0.644,0.556,0.514
sample_2218,0.5479999999999999,0.489,0.67,0.514,0.5539999999999999,0.6609999999999999,0.561,0.536
sample_2219,0.5479999999999999,0.508,0.659,0.612,0.555,0.6629999999999999,0.5820000000000001,0.55
sample_2220,0.5479999999999999,0.526,0.7020000000000001,0.633,0.556,0.664,0.621,0.5529999999999999
sample_2221,0.546,0.557,0.701,0.626,0.557,0.706,0.5720000000000001,0.552
sample_2222,0.546,0.615,0.687,0.632,0.557,0.7290000000000001,0.628,0.613
sample_2223,0.546,0.6729999999999999,0.6609999999999999,0.625,0.5579999999999999,0.73,0.68,0.623
sample_2224,0.546,0.731,0.648,0.625,0.5589999999999999,0.732,0.6829999999999999,0.6609999999999999
sample_2225,0.546,0.789,0.67,0.62,0.56,0.733,0.713,0.652
sample_2226,0.546,0.74,0.6409999999999999,0.627,0.561,0.706,0.616,0.5920000000000001
sample_2227,0.546,0.629,0.63,0.67,0.562,0.665,0.48200000000000004,0.45
sample_2228,0.546,0.48200000000000004,0.6859999999999999,0.7,0.43,0.581,0.322,0.271
sample_2229,0.546,0.315,0.672,0.6709999999999999,0.395,0.542,0.29600000000000004,0.23600000000000002
sample_2230,0.546,0.309,0.667,0.628,0.392,0.579,0.365,0.267
sample_2231,0.27899999999999997,0.309,0.674,0.628,0.38799999999999996,0.591,0.43,0.354
sample_2232,0.27899999999999997,0.309,0.679,0.624,0.385,0.581,0.435,0.381
sample_2233,0.27899999999999997,0.309,0.652,0.621,0.382,0.5660000000000001,0.43799999999999994,0.35700000000000004
sample_2234,0.27899999999999997,0.309,0.6920000000000001,0.602,0.37799999999999995,0.5589999999999999,0.479,0.387
sample_2235,0.27899999999999997,0.309,0.685,0.594,0.375,0.575,0.588,0.49700000000000005
sample_2236,0.27899999999999997,0.32899999999999996,0.657,0.595,0.371,0.628,0.5870000000000001,0.537
sample_2237,0.27899999999999997,0.39299999999999996,0.664,0.598,0.377,0.677,0.698,0.617
sample_2238,0.27899999999999997,0.426,0.675,0.606,0.40399999999999997,0.701,0.738,0.684
sample_2239,0.27899999999999997,0.425,0.6709999999999999,0.603,0.431,0.7240000000000001,0.687,0.611
sample_2240,0.27899999999999997,0.424,0.649,0.604,0.43700000000000006,0.713,0.631,0.585
sample_2241,0.141,0.424,0.657,0.606,0.43200000000000005,0.7020000000000001,0.61,0.565
sample_2242,0.141,0.423,0.66,0.594,0.426,0.691,0.563,0.513
sample_2243,0.141,0.42200000000000004,0.665,0.601,0.42100000000000004,0.68,0.525,0.508
sample_2244,0.141,0.42100000000000004,0.6970000000000001,0.605,0.415,0.6779999999999999,0.563,0.499
sample_2245,0.141,0.42,0.6559999999999999,0.601,0.41,0.6829999999999999,0.584,0.53
sample_2246,0.141,0.419,0.679,0.606,0.405,0.687,0.5820000000000001,0.555
sample_2247,0.141,0.41700000000000004,0.6459999999999999,0.6,0.387,0.6920000000000001,0.565,0.524
sample_2248,0.141,0.40399999999999997,0.664,0.594,0.366,0.6920000000000001,0.556,0.505
sample_2249,0.141,0.39,0.667,0.597,0.345,0.69,0.5589999999999999,0.49700000000000005
sample_2250,0.141,0.377,0.69,0.604,0.324,0.688,0.596,0.521
sample_2251,0.0998,0.364,0.652,0.6,0.308,0.687,0.585,0.516
sample_2252,0.0998,0.35,0.652,0.601,0.293,0.684,0.597,0.544
sample_2253,0.0998,0.37200000000000005,0.669,0.598,0.27899999999999997,0.685,0.602,0.5329999999999999
sample_2254,0.0998,0.395,0.6920000000000001,0.6,0.265,0.682,0.551,0.508
sample_2255,0.0998,0.418,0.675,0.6,0.25,0.6859999999999999,0.5379999999999999,0.486
sample_2256,0.0998,0.441,0.669,0.563,0.24100000000000002,0.6759999999999999,0.5589999999999999,0.496
sample_2257,0.0998,0.465,0.6940000000000001,0.5579999999999999,0.23800000000000002,0.677,0.611,0.5660000000000001
sample_2258,0.0998,0.488,0.6579999999999999,0.536,0.235,0.691,0.6729999999999999,0.588
sample_2259,0.0998,0.511,0.6609999999999999,0.557,0.231,0.728,0.7190000000000001,0.685
sample_2260,0.0998,0.5489999999999999,0.667,0.5529999999999999,0.228,0.7340000000000001,0.754,0.716
sample_2261,0.0591,0.591,0.6779999999999999,0.5770000000000001,0.225,0.735,0.71,0.6890000000000001
sample_2262,0.0591,0.634,0.7020000000000001,0.574,0.222,0.7440000000000001,0.7490000000000001,0.688
sample_2263,0.0591,0.6759999999999999,0.6779999999999999,0.594,0.21899999999999997,0.785,0.6940000000000001,0.642
sample_2264,0.0591,0.718,0.643,0.65,0.21600000000000003,0.7440000000000001,0.705,0.68
sample_2265,0.0591,0.7040000000000001,0.6940000000000001,0.754,0.212,0.691,0.674,0.616
sample_2266,0.0591,0.657,0.674,0.754,0.209,0.687,0.602,0.535
sample_2267,0.0591,0.611,0.698,0.7509999999999999,0.20600000000000002,0.69,0.569,0.509
sample_2268,0.0591,0.564,0.655,0.754,0.203,0.6890000000000001,0.591,0.519
sample_2269,0.0591,0.523,0.687,0.754,0.2,0.687,0.627,0.546
sample_2270,0.0591,0.496,0.6629999999999999,0.7490000000000001,0.196,0.6859999999999999,0.593,0.5489999999999999
sample_2271,0.0256,0.46799999999999997,0.662,0.752,0.193,0.68,0.511,0.49
sample_2272,0.0256,0.44,0.67,0.748,0.19,0.657,0.45399999999999996,0.424
sample_2273,0.0256,0.392,0.6779999999999999,0.7490000000000001,0.187,0.637,0.456,0.39399999999999996
sample_2274,0.0256,0.33799999999999997,0.67,0.753,0.179,0.629,0.44799999999999995,0.409
sample_2275,0.0256,0.31,0.659,0.7090000000000001,0.142,0.621,0.49200000000000005,0.428
sample_2276,0.0256,0.312,0.657,0.6809999999999999,0.10400000000000001,0.613,0.502,0.45899999999999996
sample_2277,0.0256,0.313,0.657,0.628,0.00687,0.621,0.56,0.496
sample_2278,0.0256,0.34600000000000003,0.669,0.625,0.0038,0.638,0.5529999999999999,0.495
sample_2279,0.0256,0.348,0.682,0.57,0.0037799999999999995,0.64,0.5379999999999999,0.467
sample_2280,0.0256,0.35,0.6709999999999999,0.5760000000000001,0.0037600000000000003,0.629,0.509,0.48
sample_2281,0.00787,0.35200000000000004,0.677,0.579,0.00373,0.616,0.5589999999999999,0.498
sample_2282,0.00787,0.354,0.674,0.58,0.00371,0.625,0.556,0.49200000000000005
sample_2283,0.00787,0.35600000000000004,0.693,0.573,0.0036799999999999997,0.619,0.524,0.473
sample_2284,0.00787,0.358,0.657,0.575,0.00366,0.626,0.544,0.509
sample_2285,0.00787,0.36,0.6629999999999999,0.5760000000000001,0.00364,0.633,0.57,0.503
sample_2286,0.00787,0.366,0.691,0.58,0.00361,0.638,0.536,0.523
sample_2287,0.00787,0.37799999999999995,0.662,0.581,0.00359,0.6409999999999999,0.545,0.501
sample_2288,0.00787,0.391,0.684,0.5770000000000001,0.0035700000000000003,0.643,0.5710000000000001,0.511
sample_2289,0.00787,0.40399999999999997,0.691,0.574,0.0035399999999999997,0.6459999999999999,0.56,0.513
sample_2290,0.00787,0.41700000000000004,0.653,0.58,0.00352,0.649,0.536,0.5329999999999999
sample_2291,0.0382,0.429,0.6890000000000001,0.575,0.0035,0.682,0.6659999999999999,0.637
sample_2292,0.0382,0.442,0.6679999999999999,0.602,0.0034700000000000004,0.711,0.722,0.6809999999999999
sample_2293,0.0382,0.45399999999999996,0.6579999999999999,0.601,0.00345,0.711,0.6940000000000001,0.654
sample_2294,0.0382,0.467,0.6809999999999999,0.604,0.00343,0.71,0.637,0.61
sample_2295,0.0382,0.479,0.6809999999999999,0.602,0.0034,0.6940000000000001,0.5539999999999999,0.536
sample_2296,0.0382,0.39399999999999996,0.675,0.601,0.0033799999999999998,0.685,0.575,0.542
sample_2297,0.0382,0.37799999999999995,0.677,0.604,0.00335,0.679,0.5660000000000001,0.518
sample_2298,0.0382,0.361,0.6679999999999999,0.599,0.0033299999999999996,0.669,0.5539999999999999,0.503
sample_2299,0.0382,0.344,0.674,0.615,0.00331,0.66,0.575,0.52
sample_2300,0.0382,0.336,0.6759999999999999,0.598,0.00328,0.659,0.575,0.545
sample_2301,0.0573,0.33399999999999996,0.6829999999999999,0.596,0.0032600000000000003,0.6579999999999999,0.5579999999999999,0.511
sample_2302,0.0573,0.332,0.674,0.599,0.00324,0.6559999999999999,0.5539999999999999,0.517
sample_2303,0.0573,0.32899999999999996,0.687,0.5820000000000001,0.00321,0.655,0.512,0.478
sample_2304,0.0573,0.327,0.623,0.602,0.0031899999999999997,0.654,0.5710000000000001,0.547
sample_2305,0.0573,0.326,0.688,0.604,0.00317,0.657,0.695,0.632
sample_2306,0.0573,0.32899999999999996,0.6579999999999999,0.6,0.00314,0.667,0.672,0.611
sample_2307,0.0573,0.332,0.665,0.593,0.00312,0.682,0.662,0.621
sample_2308,0.0573,0.33399999999999996,0.672,0.594,0.00309,0.679,0.616,0.584
sample_2309,0.0573,0.337,0.69,0.596,0.00307,0.669,0.5870000000000001,0.529
sample_2310,0.0573,0.335,0.6859999999999999,0.602,0.00305,0.664,0.5589999999999999,0.507
sample_2311,0.0493,0.332,0.687,0.609,0.00302,0.664,0.5820000000000001,0.518
sample_2312,0.0493,0.32899999999999996,0.6629999999999999,0.598,0.003,0.6629999999999999,0.624,0.537
sample_2313,0.0493,0.325,0.679,0.597,0.00298,0.6779999999999999,0.63,0.581
sample_2314,0.0493,0.322,0.6759999999999999,0.603,0.00295,0.691,0.674,0.609
sample_2315,0.0493,0.318,0.68,0.599,0.00293,0.679,0.659,0.603
sample_2316,0.0493,0.315,0.6729999999999999,0.602,0.0029100000000000003,0.6679999999999999,0.631,0.596
sample_2317,0.0493,0.28300000000000003,0.655,0.598,0.136,0.64,0.595,0.545
sample_2318,0.0493,0.23399999999999999,0.662,0.597,0.209,0.597,0.546,0.494
sample_2319,0.0493,0.24100000000000002,0.6559999999999999,0.599,0.212,0.555,0.545,0.467
sample_2320,0.0493,0.25,0.674,0.604,0.212,0.515,0.5710000000000001,0.48
sample_2321,0.073,0.258,0.6970000000000001,0.602,0.212,0.5329999999999999,0.588,0.514
sample_2322,0.073,0.267,0.6579999999999999,0.608,0.212,0.55,0.63,0.5660000000000001
sample_2323,0.073,0.295,0.66,0.5920000000000001,0.212,0.644,0.6970000000000001,0.6579999999999999
sample_2324,0.073,0.327,0.674,0.593,0.213,0.6829999999999999,0.727,0.693
sample_2325,0.073,0.359,0.6579999999999999,0.607,0.213,0.7120000000000001,0.706,0.68
sample_2326,0.073,0.391,0.6609999999999999,0.598,0.213,0.727,0.6729999999999999,0.639
sample_2327,0.073,0.424,0.67,0.601,0.213,0.735,0.687,0.63
sample_2328,0.073,0.456,0.6940000000000001,0.608,0.213,0.74,0.688,0.652
sample_2329,0.073,0.462,0.672,0.606,0.213,0.741,0.649,0.653
sample_2330,0.073,0.461,0.672,0.599,0.214,0.742,0.665,0.632
