,y1,x1,x2,x3,x4,x5
sample_9487,0.125,0.373,0.36,0.6629999999999999,0.74,0.609
sample_9488,0.125,0.365,0.34700000000000003,0.6459999999999999,0.725,0.61
sample_9489,0.125,0.36200000000000004,0.337,0.635,0.725,0.608
sample_9490,0.125,0.365,0.35200000000000004,0.628,0.728,0.605
sample_9491,0.125,0.363,0.35,0.621,0.743,0.609
sample_9492,0.125,0.36200000000000004,0.33299999999999996,0.616,0.7240000000000001,0.614
sample_9493,0.125,0.36200000000000004,0.342,0.615,0.735,0.601
sample_9494,0.125,0.361,0.36,0.619,0.757,0.603
sample_9495,0.125,0.35600000000000004,0.363,0.624,0.75,0.605
sample_9496,0.125,0.354,0.349,0.619,0.741,0.603
sample_9497,0.125,0.355,0.327,0.621,0.723,0.617
sample_9498,0.125,0.35100000000000003,0.344,0.612,0.74,0.607
sample_9499,0.125,0.348,0.35200000000000004,0.599,0.72,0.599
sample_9500,0.125,0.34600000000000003,0.348,0.594,0.7190000000000001,0.594
sample_9501,0.0316,0.34,0.35,0.583,0.731,0.595
sample_9502,0.0316,0.34299999999999997,0.341,0.5760000000000001,0.752,0.605
sample_9503,0.0316,0.349,0.354,0.5710000000000001,0.7659999999999999,0.6
sample_9504,0.0316,0.35,0.344,0.5589999999999999,0.753,0.61
sample_9505,0.0316,0.35100000000000003,0.32299999999999995,0.562,0.742,0.613
sample_9506,0.0316,0.35,0.336,0.565,0.738,0.603
sample_9507,0.0316,0.349,0.35100000000000003,0.562,0.706,0.597
sample_9508,0.0316,0.34600000000000003,0.35700000000000004,0.555,0.695,0.599
sample_9509,0.0316,0.34700000000000003,0.34,0.555,0.7240000000000001,0.604
sample_9510,0.0316,0.35,0.317,0.563,0.753,0.604
sample_9511,0.0316,0.349,0.332,0.5579999999999999,0.773,0.607
sample_9512,0.0316,0.349,0.35100000000000003,0.551,0.743,0.601
sample_9513,0.0316,0.35100000000000003,0.355,0.5529999999999999,0.7490000000000001,0.597
sample_9514,0.0316,0.355,0.33899999999999997,0.551,0.7659999999999999,0.61
sample_9515,0.0316,0.358,0.319,0.545,0.698,0.615
sample_9516,0.0316,0.36,0.342,0.551,0.631,0.596
sample_9517,0.0316,0.358,0.354,0.556,0.703,0.584
sample_9518,0.0316,0.35600000000000004,0.344,0.557,0.75,0.5870000000000001
sample_9519,0.0316,0.354,0.336,0.5539999999999999,0.741,0.599
sample_9520,0.0316,0.35,0.326,0.547,0.742,0.615
sample_9521,0.0605,0.35100000000000003,0.33299999999999996,0.541,0.742,0.615
sample_9522,0.0605,0.355,0.344,0.535,0.763,0.607
sample_9523,0.0605,0.35600000000000004,0.354,0.524,0.794,0.599
sample_9524,0.0605,0.361,0.33799999999999997,0.519,0.7709999999999999,0.6
sample_9525,0.0605,0.361,0.337,0.513,0.706,0.599
sample_9526,0.0605,0.36,0.359,0.506,0.69,0.596
sample_9527,0.0605,0.364,0.366,0.502,0.7190000000000001,0.598
sample_9528,0.0605,0.365,0.344,0.499,0.736,0.605
sample_9529,0.0605,0.368,0.337,0.5,0.7290000000000001,0.606
sample_9530,0.0605,0.369,0.361,0.507,0.746,0.601
sample_9531,0.0605,0.366,0.34,0.515,0.7709999999999999,0.604
sample_9532,0.0605,0.364,0.315,0.516,0.742,0.606
sample_9533,0.0605,0.358,0.33,0.516,0.705,0.601
sample_9534,0.0605,0.354,0.336,0.511,0.67,0.604
sample_9535,0.0605,0.355,0.324,0.51,0.6940000000000001,0.61
sample_9536,0.0605,0.35700000000000004,0.32299999999999995,0.506,0.737,0.61
sample_9537,0.0605,0.355,0.33,0.495,0.748,0.609
sample_9538,0.0605,0.354,0.344,0.489,0.7490000000000001,0.599
sample_9539,0.0605,0.35200000000000004,0.345,0.483,0.7190000000000001,0.593
sample_9540,0.0605,0.35100000000000003,0.348,0.47200000000000003,0.693,0.6
sample_9541,0.0461,0.35200000000000004,0.336,0.465,0.722,0.606
sample_9542,0.0461,0.35600000000000004,0.32799999999999996,0.46399999999999997,0.785,0.604
sample_9543,0.0461,0.358,0.353,0.456,0.802,0.59
sample_9544,0.0461,0.35700000000000004,0.359,0.446,0.764,0.584
sample_9545,0.0461,0.355,0.36,0.441,0.728,0.59
sample_9546,0.0461,0.353,0.35200000000000004,0.44299999999999995,0.703,0.599
sample_9547,0.0461,0.353,0.342,0.45,0.7170000000000001,0.599
sample_9548,0.0461,0.353,0.32799999999999996,0.465,0.746,0.602
sample_9549,0.0461,0.35200000000000004,0.337,0.47200000000000003,0.7440000000000001,0.599
sample_9550,0.0461,0.348,0.344,0.47600000000000003,0.748,0.6
sample_9551,0.0461,0.344,0.336,0.48,0.743,0.607
sample_9552,0.0461,0.342,0.34700000000000003,0.478,0.7509999999999999,0.607
sample_9553,0.0461,0.344,0.326,0.473,0.743,0.616
sample_9554,0.0461,0.345,0.336,0.467,0.725,0.613
sample_9555,0.0461,0.34299999999999997,0.336,0.467,0.747,0.604
sample_9556,0.0461,0.345,0.33399999999999996,0.47200000000000003,0.741,0.6
sample_9557,0.0461,0.344,0.34299999999999997,0.479,0.732,0.596
sample_9558,0.0461,0.344,0.319,0.479,0.75,0.607
sample_9559,0.0461,0.349,0.33299999999999996,0.478,0.746,0.61
sample_9560,0.0461,0.35200000000000004,0.336,0.48700000000000004,0.742,0.601
sample_9561,0.12300000000000001,0.35700000000000004,0.336,0.5,0.7290000000000001,0.5920000000000001
sample_9562,0.12300000000000001,0.359,0.344,0.51,0.716,0.595
sample_9563,0.12300000000000001,0.36,0.341,0.515,0.7120000000000001,0.6
sample_9564,0.12300000000000001,0.36200000000000004,0.36200000000000004,0.525,0.733,0.5920000000000001
sample_9565,0.12300000000000001,0.359,0.358,0.526,0.746,0.602
sample_9566,0.12300000000000001,0.35600000000000004,0.336,0.515,0.755,0.612
sample_9567,0.12300000000000001,0.35600000000000004,0.319,0.514,0.763,0.613
sample_9568,0.12300000000000001,0.354,0.33799999999999997,0.513,0.743,0.602
sample_9569,0.12300000000000001,0.354,0.366,0.51,0.718,0.595
sample_9570,0.12300000000000001,0.35600000000000004,0.354,0.508,0.728,0.604
sample_9571,0.12300000000000001,0.35600000000000004,0.33799999999999997,0.506,0.7390000000000001,0.608
sample_9572,0.12300000000000001,0.35600000000000004,0.348,0.502,0.7140000000000001,0.606
sample_9573,0.12300000000000001,0.355,0.358,0.504,0.723,0.603
sample_9574,0.12300000000000001,0.35200000000000004,0.358,0.51,0.7490000000000001,0.604
sample_9575,0.12300000000000001,0.35100000000000003,0.345,0.513,0.764,0.605
sample_9576,0.12300000000000001,0.348,0.345,0.515,0.7390000000000001,0.604
sample_9577,0.12300000000000001,0.34600000000000003,0.345,0.513,0.715,0.602
sample_9578,0.12300000000000001,0.34600000000000003,0.341,0.511,0.7120000000000001,0.598
sample_9579,0.12300000000000001,0.341,0.35700000000000004,0.506,0.733,0.59
sample_9580,0.12300000000000001,0.341,0.35700000000000004,0.498,0.721,0.593
sample_9581,0.0578,0.349,0.349,0.498,0.723,0.601
sample_9582,0.0578,0.35100000000000003,0.354,0.495,0.746,0.604
sample_9583,0.0578,0.35,0.349,0.489,0.7340000000000001,0.605
sample_9584,0.0578,0.355,0.32299999999999995,0.485,0.6970000000000001,0.607
sample_9585,0.0578,0.358,0.336,0.485,0.691,0.603
sample_9586,0.0578,0.355,0.35600000000000004,0.495,0.748,0.5920000000000001
sample_9587,0.0578,0.354,0.348,0.507,0.7659999999999999,0.595
sample_9588,0.0578,0.35600000000000004,0.33399999999999996,0.512,0.7559999999999999,0.598
sample_9589,0.0578,0.35,0.322,0.514,0.738,0.605
sample_9590,0.0578,0.345,0.337,0.511,0.705,0.603
sample_9591,0.0578,0.34,0.36200000000000004,0.507,0.675,0.595
sample_9592,0.0578,0.33899999999999997,0.355,0.503,0.688,0.605
sample_9593,0.0578,0.34299999999999997,0.335,0.5,0.7140000000000001,0.616
sample_9594,0.0578,0.34700000000000003,0.33,0.491,0.752,0.614
sample_9595,0.0578,0.349,0.35100000000000003,0.478,0.736,0.603
sample_9596,0.0578,0.349,0.345,0.48200000000000004,0.701,0.602
sample_9597,0.0578,0.348,0.336,0.486,0.737,0.6
sample_9598,0.0578,0.35,0.358,0.48700000000000004,0.71,0.59
sample_9599,0.0578,0.354,0.345,0.486,0.7190000000000001,0.604
sample_9600,0.0578,0.359,0.341,0.47600000000000003,0.727,0.613
sample_9601,0.0477,0.363,0.35700000000000004,0.474,0.701,0.598
sample_9602,0.0477,0.366,0.353,0.47700000000000004,0.75,0.593
sample_9603,0.0477,0.36700000000000005,0.345,0.483,0.708,0.595
sample_9604,0.0477,0.365,0.34600000000000003,0.493,0.688,0.591
sample_9605,0.0477,0.361,0.355,0.494,0.765,0.59
sample_9606,0.0477,0.359,0.35700000000000004,0.489,0.759,0.597
sample_9607,0.0477,0.359,0.349,0.48100000000000004,0.711,0.605
sample_9608,0.0477,0.359,0.332,0.48200000000000004,0.6729999999999999,0.618
sample_9609,0.0477,0.359,0.327,0.479,0.693,0.621
sample_9610,0.0477,0.354,0.34600000000000003,0.475,0.726,0.604
sample_9611,0.0477,0.35,0.348,0.475,0.765,0.6
sample_9612,0.0477,0.35200000000000004,0.324,0.475,0.795,0.611
sample_9613,0.0477,0.355,0.325,0.46799999999999997,0.743,0.613
sample_9614,0.0477,0.35700000000000004,0.32799999999999996,0.462,0.7020000000000001,0.615
sample_9615,0.0477,0.361,0.342,0.467,0.701,0.602
sample_9616,0.0477,0.365,0.358,0.469,0.6779999999999999,0.59
sample_9617,0.0477,0.36700000000000005,0.33899999999999997,0.47200000000000003,0.6990000000000001,0.599
sample_9618,0.0477,0.366,0.327,0.474,0.797,0.599
sample_9619,0.0477,0.36200000000000004,0.34600000000000003,0.47700000000000004,0.825,0.594
sample_9620,0.0477,0.35600000000000004,0.335,0.486,0.772,0.606
sample_9621,0.0833,0.35100000000000003,0.332,0.49,0.7140000000000001,0.616
sample_9622,0.0833,0.348,0.341,0.488,0.679,0.61
sample_9623,0.0833,0.34299999999999997,0.34299999999999997,0.478,0.715,0.608
sample_9624,0.0833,0.341,0.348,0.46299999999999997,0.7659999999999999,0.609
sample_9625,0.0833,0.344,0.354,0.45299999999999996,0.807,0.607
sample_9626,0.0833,0.348,0.348,0.445,0.8240000000000001,0.607
sample_9627,0.0833,0.348,0.33899999999999997,0.446,0.7559999999999999,0.601
sample_9628,0.0833,0.348,0.34299999999999997,0.455,0.669,0.601
sample_9629,0.0833,0.348,0.327,0.466,0.659,0.607
sample_9630,0.0833,0.34700000000000003,0.34299999999999997,0.478,0.748,0.595
sample_9631,0.0833,0.344,0.33799999999999997,0.47,0.784,0.604
sample_9632,0.0833,0.341,0.319,0.455,0.7340000000000001,0.619
sample_9633,0.0833,0.33799999999999997,0.325,0.461,0.721,0.617
sample_9634,0.0833,0.336,0.353,0.467,0.746,0.599
sample_9635,0.0833,0.35700000000000004,0.35100000000000003,0.467,0.76,0.593
sample_9636,0.0833,0.41,0.34,0.475,0.755,0.59
sample_9637,0.0833,0.461,0.34,0.484,0.736,0.586
sample_9638,0.0833,0.48200000000000004,0.336,0.521,0.7559999999999999,0.586
sample_9639,0.0833,0.46799999999999997,0.354,0.58,0.797,0.58
sample_9640,0.0833,0.44,0.341,0.616,0.77,0.595
sample_9641,0.44,0.414,0.32299999999999995,0.624,0.7170000000000001,0.611
sample_9642,0.44,0.385,0.332,0.611,0.685,0.614
sample_9643,0.44,0.35600000000000004,0.35100000000000003,0.599,0.71,0.61
sample_9644,0.44,0.33899999999999997,0.353,0.586,0.752,0.614
sample_9645,0.44,0.335,0.345,0.565,0.774,0.62
sample_9646,0.44,0.33799999999999997,0.34299999999999997,0.526,0.758,0.62
sample_9647,0.44,0.35100000000000003,0.331,0.504,0.723,0.62
sample_9648,0.44,0.375,0.336,0.504,0.6970000000000001,0.605
sample_9649,0.44,0.40399999999999997,0.34600000000000003,0.508,0.7070000000000001,0.595
sample_9650,0.44,0.429,0.327,0.514,0.7170000000000001,0.605
sample_9651,0.44,0.555,0.386,0.545,0.7390000000000001,0.594
sample_9652,0.44,0.687,0.48,0.624,0.767,0.5760000000000001
sample_9653,0.44,0.684,0.494,0.701,0.7440000000000001,0.5760000000000001
sample_9654,0.44,0.6759999999999999,0.499,0.75,0.726,0.589
sample_9655,0.44,0.67,0.515,0.792,0.733,0.59
sample_9656,0.44,0.665,0.509,0.794,0.7040000000000001,0.593
sample_9657,0.44,0.657,0.503,0.7709999999999999,0.762,0.598
sample_9658,0.44,0.643,0.52,0.769,0.779,0.593
sample_9659,0.44,0.627,0.525,0.765,0.7070000000000001,0.599
sample_9660,0.44,0.613,0.518,0.745,0.7070000000000001,0.613
sample_9661,0.0946,0.601,0.514,0.738,0.7290000000000001,0.613
sample_9662,0.0946,0.593,0.517,0.7290000000000001,0.754,0.605
sample_9663,0.0946,0.5870000000000001,0.514,0.7090000000000001,0.731,0.608
sample_9664,0.0946,0.584,0.522,0.682,0.71,0.603
sample_9665,0.0946,0.581,0.526,0.6629999999999999,0.7170000000000001,0.594
sample_9666,0.0946,0.578,0.531,0.644,0.721,0.594
sample_9667,0.0946,0.578,0.531,0.625,0.718,0.599
sample_9668,0.0946,0.583,0.512,0.617,0.716,0.606
sample_9669,0.0946,0.585,0.509,0.608,0.7140000000000001,0.599
sample_9670,0.0946,0.586,0.51,0.598,0.731,0.604
sample_9671,0.0946,0.586,0.51,0.595,0.73,0.61
sample_9672,0.0946,0.588,0.525,0.59,0.74,0.598
sample_9673,0.0946,0.5920000000000001,0.516,0.588,0.732,0.608
sample_9674,0.0946,0.594,0.513,0.5920000000000001,0.7170000000000001,0.613
sample_9675,0.0946,0.597,0.523,0.595,0.738,0.605
sample_9676,0.0946,0.603,0.523,0.6,0.725,0.596
sample_9677,0.0946,0.605,0.518,0.607,0.752,0.598
sample_9678,0.0946,0.604,0.53,0.61,0.7240000000000001,0.595
sample_9679,0.0946,0.605,0.512,0.611,0.725,0.598
sample_9680,0.0946,0.603,0.491,0.612,0.748,0.604
sample_9681,0.0334,0.601,0.501,0.614,0.7340000000000001,0.6
sample_9682,0.0334,0.598,0.512,0.616,0.758,0.596
sample_9683,0.0334,0.594,0.522,0.615,0.715,0.599
sample_9684,0.0334,0.59,0.529,0.605,0.726,0.602
sample_9685,0.0334,0.59,0.528,0.588,0.7340000000000001,0.601
sample_9686,0.0334,0.593,0.5329999999999999,0.584,0.7020000000000001,0.607
sample_9687,0.0334,0.596,0.534,0.5870000000000001,0.763,0.604
sample_9688,0.0334,0.597,0.531,0.584,0.76,0.6
sample_9689,0.0334,0.599,0.522,0.574,0.747,0.605
sample_9690,0.0334,0.601,0.503,0.5720000000000001,0.762,0.609
sample_9691,0.0334,0.601,0.502,0.574,0.7190000000000001,0.605
sample_9692,0.0334,0.603,0.523,0.578,0.7240000000000001,0.597
sample_9693,0.0334,0.603,0.528,0.584,0.718,0.602
sample_9694,0.0334,0.598,0.506,0.588,0.727,0.609
sample_9695,0.0334,0.597,0.503,0.591,0.7709999999999999,0.605
sample_9696,0.0334,0.598,0.519,0.589,0.733,0.595
sample_9697,0.0334,0.598,0.528,0.5870000000000001,0.7190000000000001,0.591
sample_9698,0.0334,0.601,0.527,0.583,0.7040000000000001,0.596
sample_9699,0.0334,0.6,0.509,0.5760000000000001,0.7140000000000001,0.607
sample_9700,0.0334,0.6,0.495,0.573,0.76,0.611
sample_9701,0.0556,0.605,0.495,0.579,0.735,0.614
sample_9702,0.0556,0.608,0.496,0.586,0.721,0.61
sample_9703,0.0556,0.614,0.506,0.5920000000000001,0.736,0.601
sample_9704,0.0556,0.621,0.52,0.593,0.715,0.595
sample_9705,0.0556,0.628,0.529,0.591,0.723,0.588
sample_9706,0.0556,0.631,0.51,0.595,0.722,0.594
sample_9707,0.0556,0.632,0.478,0.6,0.755,0.611
sample_9708,0.0556,0.627,0.503,0.612,0.77,0.599
sample_9709,0.0556,0.62,0.524,0.629,0.7190000000000001,0.59
sample_9710,0.0556,0.617,0.514,0.631,0.72,0.599
sample_9711,0.0556,0.614,0.52,0.627,0.713,0.603
sample_9712,0.0556,0.611,0.513,0.632,0.705,0.604
sample_9713,0.0556,0.607,0.524,0.627,0.742,0.596
sample_9714,0.0556,0.606,0.529,0.615,0.546,0.599
sample_9715,0.0556,0.614,0.53,0.612,0.281,0.442
sample_9716,0.0556,0.621,0.523,0.615,0.182,0.19699999999999998
sample_9717,0.0556,0.621,0.515,0.614,0.122,0.115
sample_9718,0.0556,0.624,0.52,0.61,0.125,0.0614
sample_9719,0.0556,0.63,0.524,0.616,0.109,0.0171
sample_9720,0.0556,0.626,0.502,0.624,0.0696,0.0211
sample_9721,0.0792,0.622,0.501,0.637,0.0978,0.0247
sample_9722,0.0792,0.624,0.519,0.647,0.0867,0.0264
sample_9723,0.0792,0.622,0.511,0.6559999999999999,0.0609,0.0287
sample_9724,0.0792,0.618,0.505,0.662,0.09300000000000001,0.0267
sample_9725,0.0792,0.616,0.504,0.659,0.0583,0.0284
sample_9726,0.0792,0.612,0.499,0.659,0.0596,0.0345
sample_9727,0.0792,0.61,0.495,0.667,0.0565,0.0328
sample_9728,0.0792,0.61,0.496,0.669,0.0414,0.0275
sample_9729,0.0792,0.607,0.508,0.662,0.0971,0.0261
sample_9730,0.0792,0.604,0.522,0.6609999999999999,0.0765,0.026000000000000002
sample_9731,0.0792,0.604,0.514,0.665,0.0662,0.0253
sample_9732,0.0792,0.609,0.518,0.6579999999999999,0.102,0.023
sample_9733,0.0792,0.609,0.528,0.65,0.09,0.0255
sample_9734,0.0792,0.604,0.518,0.6509999999999999,0.09699999999999999,0.0297
sample_9735,0.0792,0.605,0.514,0.6559999999999999,0.0668,0.0306
sample_9736,0.0792,0.611,0.53,0.652,0.0519,0.0255
sample_9737,0.0792,0.617,0.515,0.643,0.114,0.0298
sample_9738,0.0792,0.621,0.49,0.6509999999999999,0.0872,0.0344
sample_9739,0.0792,0.627,0.49200000000000005,0.667,0.0638,0.0313
sample_9740,0.0792,0.632,0.495,0.674,0.0689,0.0297
sample_9741,0.0964,0.628,0.491,0.6759999999999999,0.0672,0.028999999999999998
sample_9742,0.0964,0.628,0.493,0.6859999999999999,0.109,0.0281
sample_9743,0.0964,0.627,0.508,0.6920000000000001,0.0587,0.0213
sample_9744,0.0964,0.619,0.521,0.687,0.034,0.0222
sample_9745,0.0964,0.611,0.521,0.695,0.102,0.0257
sample_9746,0.0964,0.614,0.51,0.6940000000000001,0.0934,0.0282
sample_9747,0.0964,0.616,0.501,0.6829999999999999,0.0923,0.0343
sample_9748,0.0964,0.614,0.512,0.6859999999999999,0.0797,0.0304
sample_9749,0.0964,0.613,0.53,0.6779999999999999,0.077,0.0223
sample_9750,0.0964,0.608,0.516,0.672,0.11800000000000001,0.0293
sample_9751,0.0964,0.602,0.495,0.6659999999999999,0.09,0.0416
sample_9752,0.0964,0.599,0.493,0.665,0.0685,0.0401
sample_9753,0.0964,0.5670000000000001,0.489,0.664,0.0924,0.025
sample_9754,0.0964,0.517,0.456,0.644,0.0851,0.0266
sample_9755,0.0964,0.506,0.436,0.625,0.102,0.0363
sample_9756,0.0964,0.516,0.456,0.618,0.0526,0.0273
sample_9757,0.0964,0.52,0.433,0.613,0.0353,0.0322
sample_9758,0.0964,0.524,0.42200000000000004,0.616,0.11,0.0318
sample_9759,0.0964,0.529,0.441,0.621,0.0767,0.0251
sample_9760,0.0964,0.527,0.433,0.626,0.0627,0.0242
sample_9761,0.0728,0.524,0.41700000000000004,0.633,0.0908,0.026000000000000002
sample_9762,0.0728,0.524,0.431,0.636,0.0664,0.0248
sample_9763,0.0728,0.523,0.435,0.638,0.0732,0.0175
sample_9764,0.0728,0.519,0.41700000000000004,0.643,0.0459,0.0253
sample_9765,0.0728,0.516,0.408,0.65,0.0627,0.0342
sample_9766,0.0728,0.515,0.419,0.649,0.11699999999999999,0.0301
sample_9767,0.0728,0.511,0.43200000000000005,0.644,0.0438,0.027999999999999997
sample_9768,0.0728,0.505,0.425,0.638,0.0284,0.0284
sample_9769,0.0728,0.502,0.434,0.632,0.0784,0.0256
sample_9770,0.0728,0.503,0.446,0.629,0.0818,0.0234
sample_9771,0.0728,0.503,0.429,0.627,0.0908,0.0241
sample_9772,0.0728,0.504,0.42200000000000004,0.625,0.0465,0.0288
sample_9773,0.0728,0.503,0.439,0.621,0.0303,0.0274
sample_9774,0.0728,0.501,0.43799999999999994,0.618,0.102,0.0243
sample_9775,0.0728,0.499,0.441,0.614,0.0741,0.0217
sample_9776,0.0728,0.501,0.426,0.613,0.0623,0.0247
sample_9777,0.0728,0.509,0.405,0.616,0.0969,0.0308
sample_9778,0.0728,0.519,0.424,0.625,0.0682,0.0265
sample_9779,0.0728,0.528,0.44,0.631,0.0842,0.0239
sample_9780,0.0728,0.5329999999999999,0.43799999999999994,0.637,0.0456,0.0243
sample_9781,0.0919,0.536,0.433,0.649,0.0291,0.0158
sample_9782,0.0919,0.539,0.413,0.653,0.113,0.0223
sample_9783,0.0919,0.542,0.414,0.6709999999999999,0.0938,0.0271
sample_9784,0.0919,0.539,0.431,0.6809999999999999,0.0692,0.0188
sample_9785,0.0919,0.536,0.439,0.675,0.0976,0.0202
sample_9786,0.0919,0.535,0.426,0.685,0.0869,0.027999999999999997
sample_9787,0.0919,0.537,0.42700000000000005,0.695,0.0753,0.0276
sample_9788,0.0919,0.5329999999999999,0.43,0.691,0.0508,0.03
sample_9789,0.0919,0.531,0.415,0.693,0.0586,0.0341
sample_9790,0.0919,0.537,0.41,0.6920000000000001,0.0937,0.0319
sample_9791,0.0919,0.545,0.423,0.6890000000000001,0.047,0.0246
sample_9792,0.0919,0.55,0.44299999999999995,0.698,0.0621,0.0176
sample_9793,0.0919,0.5579999999999999,0.43,0.7090000000000001,0.0762,0.0253
sample_9794,0.0919,0.5660000000000001,0.41,0.725,0.0429,0.0336
sample_9795,0.0919,0.57,0.42700000000000005,0.743,0.0797,0.0217
sample_9796,0.0919,0.579,0.43,0.759,0.0787,0.0164
sample_9797,0.0919,0.632,0.488,0.778,0.0571,0.0238
sample_9798,0.0919,0.688,0.61,0.8029999999999999,0.09,0.008159999999999999
sample_9799,0.0919,0.688,0.659,0.825,0.0691,0.0
sample_9800,0.0919,0.685,0.672,0.828,0.057999999999999996,0.0105
sample_9801,0.11800000000000001,0.6829999999999999,0.684,0.823,0.0666,0.0122
sample_9802,0.11800000000000001,0.682,0.679,0.81,0.0494,0.0244
sample_9803,0.11800000000000001,0.675,0.6609999999999999,0.773,0.0849,0.0334
sample_9804,0.11800000000000001,0.664,0.662,0.7559999999999999,0.0578,0.0361
sample_9805,0.11800000000000001,0.655,0.6759999999999999,0.745,0.0618,0.0356
sample_9806,0.11800000000000001,0.648,0.6990000000000001,0.733,0.115,0.032
sample_9807,0.11800000000000001,0.64,0.696,0.7140000000000001,0.0783,0.0391
sample_9808,0.11800000000000001,0.633,0.6890000000000001,0.701,0.0478,0.0353
